엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 실무경험 년수(년),창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,이자보상배율,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부
0,10.0,6,63.333,16.667,51.708,10.702,147600.0,5.0,0.0,33.333,3.0,2.0,0
0,0.0,6,25.0,37.5,20.559,8.097,170.068,20.0,1.0,25.0,3.0,3.0,0
1,13.0,6,30.0,60.0,4.428,-1252.308,-2532.258,3.0,0.0,50.0,3.0,1.0,0
1,3.0,3,35.0,27.5,50.035,-6.827,-774.0,1.0,0.0,65.0,1.0,2.0,1
0,24.0,5,22.222,66.667,142.824,2.653,675.0,2.0,0.05,60.0,3.0,3.0,0
0,25.0,6,50.0,9.722,112.969,10.596,147600.0,5.0,0.0,10.0,1.0,3.0,1
0,5.0,1,41.667,33.333,35.173,7.081,287.5,0.1,0.0,37.0,1.0,4.0,0
0,0.0,1,63.235,11.765,37.08,17.747,509.797,0.2,0.01,38.0,3.0,8.0,1
0,40.0,1,50.0,25.0,39.913,7.112,200.0,0.01,0.01,34.0,3.0,4.0,0
0,10.0,4,40.0,40.0,32.081,15.481,1006.667,7.0,0.1,60.0,3.0,4.0,0
0,10.0,4,33.333,44.444,66.883,10.441,147600.0,7.0,1.0,75.0,3.0,7.0,0
0,10.0,6,33.333,5.556,65.954,0.944,152.747,0.01,0.0,50.0,1.0,3.0,0
0,5.0,5,66.667,11.111,337.461,6.524,11790.909,10.0,0.01,40.0,3.0,2.0,0
0,6.0,5,29.63,29.63,59.357,32.682,147600.0,0.5,0.01,58.0,3.0,3.0,0
0,20.0,6,36.364,18.182,21.182,-57.268,-323.95,10.0,0.0,70.0,3.0,1.0,0
0,10.0,6,25.0,0.0,65.801,3.307,220.721,0.01,0.0,25.0,1.0,2.0,0
0,7.0,6,64.865,10.811,121.684,2.341,215.686,8.0,0.0,32.432,1.0,1.0,0
0,23.0,8,50.0,25.0,40.557,9.181,306.0,20.0,0.2,40.0,3.0,3.0,0
0,15.0,6,50.0,0.0,6.367,-30.882,-113.333,0.5,0.0,0.0,3.0,2.0,0
1,23.0,8,55.556,33.333,36.549,9.675,166.355,10.0,0.1,44.0,3.0,3.0,0
0,25.0,6,81.356,1.695,128.685,11.938,147600.0,5.0,0.0,10.0,1.0,7.0,0
1,11.0,6,67.935,14.13,128.825,2.726,261.66,6.0,0.5,26.087,3.0,5.0,0
0,4.0,6,50.0,0.0,58.659,31.746,2600.0,3.0,0.0,0.0,1.0,1.0,0
0,7.0,7,42.857,28.571,177.953,3.54,266.667,5.0,10.0,30.0,3.0,2.0,0
0,0.0,5,16.667,33.333,28.729,-40.934,-427.586,0.1,0.0,40.0,3.0,3.0,0
0,10.0,1,57.143,21.429,74.206,2.226,125.0,20.0,0.01,10.0,3.0,7.0,0
0,0.0,1,67.273,14.545,59.453,26.389,147600.0,0.2,0.01,16.0,3.0,8.0,0
0,10.0,6,61.905,9.524,93.14,0.421,128.165,10.0,1.0,27.0,1.0,3.0,0
0,15.0,6,66.667,33.333,44.086,-85.366,-5033.333,1.0,0.0,100.0,3.0,4.0,0
0,6.0,5,33.333,33.333,95.238,2.917,104.167,3.0,0.01,33.0,3.0,3.0,0
1,40.0,1,25.0,37.5,23.2,3.373,5.556,0.01,0.01,66.0,3.0,4.0,0
0,15.0,6,60.0,40.0,17.5,-45.714,-1300.0,1.0,0.0,100.0,3.0,3.0,0
0,24.0,5,40.0,53.333,90.276,2.572,700.0,2.0,0.05,20.0,3.0,3.0,0
0,4.0,6,25.0,0.0,62.078,20.217,700.0,3.0,0.0,0.0,1.0,1.0,0
0,10.0,6,74.286,5.0,90.714,2.967,250.121,10.0,0.0,27.0,1.0,3.0,0
0,10.0,6,65.476,7.143,79.091,1.248,155.521,10.0,0.0,27.0,1.0,3.0,0
0,24.0,5,40.0,46.667,118.145,4.792,830.769,2.0,0.5,20.0,3.0,3.0,0
0,40.0,1,28.571,28.571,38.934,11.61,229.412,0.01,0.01,34.0,3.0,4.0,0
0,23.0,8,57.143,14.286,47.447,12.133,374.359,10.0,0.25,40.0,3.0,4.0,0
0,0.0,5,20.0,40.0,20.413,-64.045,-483.871,0.1,0.0,70.0,3.0,6.0,0
0,25.0,6,37.5,6.25,63.641,-9.731,-159.07,0.01,10.0,50.0,3.0,3.0,0
0,0.0,5,50.0,25.0,8.908,-291.935,-1338.462,0.01,0.0,66.0,3.0,7.0,0
0,25.0,6,80.702,1.754,147.132,11.688,14379.487,5.0,0.0,24.0,1.0,4.0,0
0,0.0,1,67.213,13.115,35.15,17.97,700.334,0.2,0.01,16.0,3.0,8.0,0
0,20.0,6,40.0,40.0,49.777,-70.547,-1360.825,3.0,0.01,80.0,3.0,4.0,0
0,0.0,2,20.0,65.455,164.058,4.606,695.324,10.0,1.0,24.752,1.0,2.0,0
0,17.0,6,85.417,4.167,84.253,2.598,380.208,10.0,0.0,6.25,1.0,2.0,0
0,5.0,4,0.0,72.727,12.291,-376.061,-2722.727,15.0,0.0,18.182,1.0,7.0,1
0,5.0,5,60.0,0.0,109.66,1.861,18.182,5.0,0.0,100.0,3.0,1.0,0
0,25.0,6,65.314,14.76,102.124,9.388,41929.268,0.8,0.6,31.734,1.0,4.0,0
0,2.0,10,27.206,30.882,39.244,20.195,147600.0,20.0,15.0,56.618,3.0,5.0,0
0,0.0,10,25.0,37.5,66.869,3.085,-457.143,5.0,0.0,100.0,2.0,2.0,0
0,6.0,6,22.642,28.302,266.046,7.707,1125.933,10.0,0.1,32.075,3.0,2.0,0
1,7.0,3,27.273,54.545,16.754,-176.007,-768.182,0.01,0.0,45.455,3.0,1.0,1
0,6.0,6,56.522,4.348,126.032,4.916,411.161,0.0,0.1,20.0,3.0,5.0,0
0,17.0,1,9.091,27.273,174.894,0.292,122.857,0.01,0.01,48.0,1.0,4.0,0
0,5.0,1,35.294,52.941,24.558,10.163,225.0,20.0,0.01,20.0,3.0,7.0,0
0,8.0,6,63.158,15.789,74.983,2.402,201.887,5.0,0.2,71.5,3.0,2.0,0
0,0.0,10,53.285,2.19,161.401,20.282,52100.0,0.1,0.0,20.0,1.0,5.0,0
0,17.0,1,25.0,37.5,183.565,0.281,148.148,0.01,0.0,54.0,1.0,4.0,0
0,5.0,1,50.0,31.25,34.886,10.72,329.524,20.0,0.0,40.0,3.0,1.0,1
0,8.0,6,63.158,10.526,104.485,5.098,384.783,5.0,0.2,40.0,3.0,3.0,0
0,5.0,1,26.667,60.0,30.724,1.631,-1.961,20.0,0.0,20.0,3.0,3.0,0
0,17.0,1,33.333,33.333,128.38,-9.614,-1035.714,0.01,0.01,48.0,1.0,4.0,0
0,10.0,9,61.111,11.111,46.247,7.743,305.319,10.0,0.5,31.0,3.0,5.0,0
0,10.0,9,52.941,11.765,39.555,5.473,237.179,10.0,30.0,12.0,3.0,3.0,0
0,0.0,10,52.8,2.4,127.508,15.855,11486.957,0.1,0.0,20.0,1.0,5.0,0
0,3.0,6,21.053,36.842,87.56,1.098,261.111,2.0,0.0,100.0,1.0,3.0,0
0,7.0,6,0.0,0.0,151.387,4.415,217.391,8.0,0.0,90.0,1.0,2.0,0
0,29.0,6,71.233,4.11,89.192,11.406,2919.512,14.48,0.0,28.767,1.0,3.0,0
0,10.0,1,40.0,10.0,60.553,20.682,2396.098,10.0,0.01,35.0,3.0,2.0,0
0,14.0,6,73.913,8.696,72.08,3.588,278.231,30.0,0.1,21.739,3.0,2.0,0
0,0.0,6,50.0,50.0,33.134,3.153,-209.091,10.0,1.0,0.0,3.0,4.0,0
0,8.0,6,55.0,15.0,122.904,4.054,901.408,10.0,0.0,75.0,1.0,2.0,0
0,4.0,6,48.0,28.0,49.239,2.817,204.301,3.0,2.0,48.0,3.0,1.0,0
0,9.0,5,0.0,18.182,415.066,3.711,248.889,0.0,10.0,100.0,2.0,4.0,0
0,3.0,6,23.81,34.921,29.074,1.433,137.691,70.0,1.0,46.032,3.0,4.0,0
0,10.0,6,29.545,18.182,55.48,7.111,44.934,10.0,1.0,10.0,3.0,3.0,0
0,20.0,6,73.684,0.0,221.972,1.651,395.739,5.0,0.0,50.0,3.0,3.0,0
0,10.0,6,28.889,20.0,54.086,-11.925,-208.261,10.0,1.0,10.0,3.0,3.0,0
0,15.0,4,52.174,34.783,223.101,4.774,7758.824,3.0,0.01,36.0,3.0,1.0,0
0,15.0,4,50.0,36.364,234.674,3.605,1628.571,3.0,0.01,36.0,3.0,1.0,0
0,0.0,2,75.0,0.0,67.689,7.317,-212.5,1.0,0.0,25.0,1.0,2.0,0
0,0.0,6,71.053,10.526,144.353,2.674,480.868,10.0,0.0,33.0,1.0,3.0,0
0,15.0,5,80.0,0.0,86.475,4.359,311.111,0.01,0.0,0.0,1.0,1.0,0
0,15.0,5,85.714,0.0,116.355,5.823,680.0,0.01,0.0,66.0,1.0,4.0,0
0,15.0,5,53.247,10.39,226.685,0.635,169.735,2.0,0.0,18.0,1.0,3.0,1
0,30.0,6,73.171,9.756,167.045,1.553,279.128,10.0,0.0,33.0,1.0,3.0,0
0,8.0,5,31.034,24.138,132.413,0.649,147600.0,10.0,1.0,21.0,1.0,7.0,0
0,15.0,5,18.421,13.158,203.098,3.209,426.57,1.0,0.0,40.0,3.0,6.0,0
0,15.0,6,50.0,21.739,194.139,6.544,6433.333,3.0,0.0,20.0,3.0,5.0,0
0,15.0,5,20.513,12.821,205.89,2.352,737.681,1.0,0.0,31.0,3.0,6.0,0
0,5.0,9,11.111,22.222,148.747,-5.618,-4450.0,0.2,0.0,87.5,3.0,5.0,0
0,5.0,9,11.111,44.444,57.381,-49.664,-3457.143,1.0,0.01,87.0,3.0,5.0,0
0,6.0,5,38.889,30.556,165.693,2.757,197.938,10.0,0.0,100.0,1.0,3.0,0
0,0.0,5,41.667,25.0,194.832,3.722,1067.568,3.0,5.0,85.0,3.0,2.0,0
0,15.0,5,22.857,5.714,139.528,1.332,107.143,1.0,0.0,42.857,3.0,3.0,0
0,8.0,6,65.854,7.317,127.59,2.871,290.385,10.78,2.0,26.829,1.0,6.0,0
0,15.0,6,52.941,8.824,127.778,3.181,323.614,1.0,0.0,29.412,1.0,1.0,0
0,0.0,6,69.697,0.0,127.776,3.181,323.614,1.0,0.0,51.515,1.0,4.0,0
0,15.0,4,40.0,12.0,215.245,2.471,13200.0,3.0,0.01,36.0,3.0,1.0,0
0,9.0,9,33.333,16.667,224.597,2.692,162.799,5.0,0.0,30.0,3.0,1.0,0
0,10.0,6,72.093,11.628,65.914,4.123,135.468,0.1,0.01,10.0,3.0,6.0,0
0,0.0,6,56.098,7.317,148.644,4.261,318.828,10.0,0.0,36.0,1.0,3.0,0
0,5.0,6,34.091,9.091,93.205,3.31,780.925,8.0,0.1,54.545,3.0,7.0,0
0,0.0,9,40.816,12.245,101.234,3.01,247.208,9.0,10.0,41.0,1.0,3.0,0
0,0.0,6,22.222,0.0,27.112,3.697,33.333,5.0,0.0,22.0,3.0,7.0,0
0,0.0,6,62.5,0.0,34.403,6.728,112.195,5.0,0.0,0.0,3.0,3.0,0
1,4.0,10,23.913,2.174,19.666,-98.091,-720.158,15.0,0.0,98.0,1.0,1.0,1
0,12.0,5,50.0,33.333,24.598,-87.437,-1715.789,0.5,0.0,20.0,3.0,3.0,0
0,7.0,6,73.333,0.0,34.243,0.569,91.429,6.0,0.0,22.222,3.0,1.0,0
0,0.0,6,80.0,0.0,73.419,5.709,305.172,0.01,0.0,27.0,1.0,1.0,0
0,10.0,6,53.333,0.0,166.99,5.61,1908.333,4.0,0.0,6.667,1.0,4.0,0
0,14.0,5,53.846,15.385,45.244,-267.655,-36650.0,0.1,0.0,38.462,1.0,3.0,0
0,8.0,6,50.0,12.5,416.043,3.041,1558.621,5.0,0.0,25.0,3.0,3.0,0
0,4.0,5,40.625,12.5,39.762,6.749,-374.194,5.0,0.01,58.0,3.0,5.0,0
0,25.0,6,46.154,15.385,25.108,-41.031,-516.667,1.0,0.0,15.385,1.0,2.0,0
0,10.0,5,0.0,100.0,8.377,-174.336,-1123.529,0.1,0.0,50.0,1.0,2.0,0
0,10.0,5,61.538,0.0,1.43,-381.132,-474.545,15.0,0.0,90.0,1.0,4.0,0
0,10.0,5,62.963,9.259,104.472,1.47,206.129,2.0,1.0,30.0,3.0,3.0,0
0,4.0,5,0.0,22.222,266.126,22.843,9705.882,1.0,0.0,77.778,1.0,2.0,0
0,10.0,5,63.542,8.333,71.079,21.535,116350.0,15.0,0.0,32.292,1.0,7.0,0
0,8.0,6,82.609,0.0,99.037,0.595,113.896,3.0,0.01,10.0,3.0,1.0,0
0,2.0,6,68.027,10.884,33.897,-1.06,-2320.168,5.0,0.02,60.0,1.0,3.0,0
0,2.0,6,73.973,10.959,56.513,8.214,2663.846,5.0,0.02,23.0,1.0,3.0,0
0,2.0,6,47.619,19.048,37.971,10.686,790.541,30.0,0.01,30.476,1.0,2.0,0
0,12.0,6,57.895,12.632,44.371,8.35,769.173,8.0,10.0,88.0,3.0,2.0,0
0,7.0,6,77.778,5.556,68.841,3.242,176.768,5.0,0.1,12.0,1.0,4.0,0
0,11.0,6,45.833,2.083,36.82,5.491,51.99,40.0,0.0,33.0,3.0,2.0,0
0,20.0,6,76.331,3.55,94.83,1.817,-229.464,0.03,0.0,20.0,1.0,2.0,0
0,7.0,6,83.333,0.0,68.535,3.242,136.364,10.0,0.1,8.0,1.0,4.0,0
0,10.0,5,62.5,25.0,393.575,5.023,1154.545,1.0,0.01,50.0,3.0,5.0,0
0,7.0,6,67.299,25.118,78.697,3.006,328.922,7.0,1.0,80.0,2.0,7.0,0
0,11.0,6,45.161,12.903,42.905,22.695,-245.274,25.0,0.01,48.387,3.0,2.0,0
0,5.0,5,40.0,13.333,115.288,2.983,212.963,1.0,0.0,46.667,1.0,4.0,0
0,7.0,6,76.471,5.882,85.059,3.286,165.672,10.0,0.1,8.0,1.0,2.0,0
0,0.0,10,75.806,0.0,143.893,1.817,370.849,0.01,0.0,20.0,1.0,5.0,0
0,0.0,5,50.0,17.797,136.438,17.187,2991.516,0.5,0.01,55.0,1.0,5.0,0
0,11.0,6,45.833,2.083,38.917,-31.38,-617.204,40.0,0.0,33.0,3.0,3.0,0
0,0.0,10,74.046,2.29,152.945,0.229,83.264,0.1,0.0,20.0,1.0,3.0,0
0,10.0,5,57.143,28.571,467.356,0.738,277.778,1.0,0.01,50.0,3.0,4.0,0
0,15.0,5,27.826,8.696,80.776,0.956,335.063,5.0,0.01,65.0,3.0,4.0,0
0,10.0,5,37.5,25.0,499.83,1.698,609.091,1.0,0.01,60.0,3.0,3.0,0
0,6.0,4,25.0,50.0,89.774,7.462,6005.714,20.0,0.0,50.0,3.0,2.0,0
0,0.0,5,44.571,12.0,149.004,5.834,2056.173,0.5,0.01,55.0,1.0,5.0,0
0,16.0,6,73.333,0.0,76.89,0.148,544.444,0.3,0.0,20.0,3.0,1.0,0
0,10.0,6,68.493,5.479,60.516,-12.618,-126.975,70.0,40.0,27.0,1.0,4.0,0
0,0.0,6,83.333,0.0,59.081,4.797,261.111,0.5,0.0,33.4,3.0,5.0,0
0,3.0,6,44.444,22.222,24.966,4.624,198.077,3.0,0.0,32.0,1.0,2.0,0
0,0.0,6,80.0,20.0,38.696,2.996,139.286,0.5,0.0,100.0,3.0,7.0,0
0,7.0,6,62.5,12.5,88.726,2.751,196.429,7.0,0.0,12.5,1.0,3.0,0
0,15.0,10,61.039,3.896,284.803,0.139,247.619,1.0,0.0,30.0,1.0,3.0,0
0,15.0,6,74.468,6.383,102.834,2.27,249.206,10.0,0.0,12.0,1.0,1.0,0
0,0.0,9,85.714,0.0,68.975,5.502,-47.368,0.5,0.0,25.0,3.0,1.0,0
0,5.0,6,71.429,0.0,98.135,17.544,925.0,3.0,0.0,32.0,3.0,1.0,0
0,4.0,3,9.783,63.043,152.781,15.254,30464.634,7.0,0.0,80.0,1.0,3.0,0
0,20.0,9,41.284,6.422,72.915,2.826,238.298,40.0,0.0,30.0,1.0,3.0,0
0,5.0,6,64.583,10.417,66.047,3.413,248.571,0.02,0.0,30.0,1.0,2.0,0
0,10.0,5,50.0,35.714,129.963,1.106,184.211,3.0,0.0,50.0,1.0,4.0,0
0,5.0,6,64.583,10.417,93.072,-30.707,-787.636,0.02,0.01,30.0,1.0,3.0,0
0,40.0,9,20.988,2.469,67.649,2.435,216.058,40.0,0.0,30.0,1.0,3.0,0
0,10.0,5,83.333,0.0,53.376,1.916,-339.378,4.23,0.0,16.667,1.0,4.0,0
0,6.0,6,76.596,5.319,105.895,5.577,424.138,0.3,0.0,22.34,1.0,4.0,0
0,6.0,6,6.364,57.273,136.519,13.601,4136.842,8.0,0.0,90.0,1.0,2.0,0
1,2.0,9,75.0,6.25,78.165,6.815,352.778,30.0,0.0,8.0,1.0,4.0,0
0,10.0,6,54.167,10.417,79.533,3.499,191.045,10.0,5.0,30.0,1.0,5.0,0
0,10.0,6,53.191,10.638,98.467,1.11,172.353,10.0,5.0,30.0,1.0,4.0,0
0,10.0,6,66.667,8.0,61.172,0.817,118.857,5.0,0.01,38.0,1.0,3.0,0
0,5.0,6,0.0,0.0,120.492,5.291,546.667,5.0,0.0,95.0,1.0,5.0,0
0,11.0,6,22.059,66.176,99.512,1.304,148.537,20.0,5.0,84.0,3.0,2.0,1
0,0.0,6,27.273,63.636,137.363,8.768,1234.615,2.0,0.0,0.0,1.0,3.0,0
0,30.0,9,62.5,12.5,46.595,4.92,247.727,5.0,0.1,28.0,1.0,1.0,0
0,7.0,6,66.667,33.333,89.377,1.23,100.0,0.6,0.0,33.333,3.0,2.0,0
0,6.0,6,33.333,11.111,89.847,42.548,7242.222,10.0,1.0,42.222,3.0,7.0,0
0,20.0,6,63.235,8.824,86.661,0.72,125.378,5.0,0.01,20.588,1.0,3.0,0
0,0.0,10,84.615,2.308,75.209,4.051,475.0,20.0,20.0,7.692,3.0,7.0,0
0,20.0,6,47.273,9.091,79.736,0.515,105.085,0.02,0.01,43.0,1.0,2.0,0
0,6.0,6,55.556,11.111,200.712,8.033,1400.0,0.5,0.0,42.9,3.0,3.0,0
0,0.0,6,33.333,11.111,1868.724,25.271,147600.0,10.0,0.0,11.111,3.0,1.0,0
0,20.0,6,56.364,14.545,80.069,5.23,122.243,0.01,0.5,30.0,1.0,2.0,0
0,20.0,6,57.576,10.606,89.437,0.732,112.87,0.01,0.0,20.0,1.0,2.0,0
0,20.0,6,50.0,0.0,191.479,2.957,542.857,5.0,0.0,20.0,1.0,1.0,0
0,10.0,10,11.111,16.667,115.754,3.488,310.744,10.93,0.0,22.222,1.0,2.0,0
0,8.0,6,22.222,55.556,333.832,3.838,2077.273,18.0,0.0,95.0,3.0,3.0,0
0,5.0,6,41.667,5.556,168.634,2.952,275.439,3.0,0.0,32.0,3.0,2.0,0
0,5.0,6,55.556,0.0,264.434,5.142,2273.239,3.0,0.0,38.0,3.0,2.0,0
0,25.0,6,53.333,13.333,112.874,-10.167,-593.043,0.3,0.0,40.0,2.0,8.0,0
0,25.0,6,65.217,8.696,219.275,2.076,399.057,0.01,0.0,40.0,2.0,8.0,0
0,10.0,10,72.0,0.0,61.556,4.123,175.46,2.0,0.0,8.0,1.0,4.0,0
0,10.0,6,76.812,10.145,74.62,2.968,278.866,0.5,0.02,22.0,1.0,4.0,0
1,20.0,6,68.085,0.0,79.068,1.181,101.905,0.03,0.0,22.0,3.0,8.0,0
1,20.0,6,68.085,0.0,65.844,-14.569,-298.658,0.03,0.0,22.0,3.0,1.0,0
0,4.0,6,67.407,6.667,97.123,3.984,584.521,0.05,0.01,30.0,3.0,5.0,0
0,15.0,6,58.974,15.385,208.482,1.345,341.176,20.0,0.0,30.769,1.0,3.0,0
0,8.0,6,17.073,36.585,83.763,2.795,416.545,7.0,0.0,87.0,1.0,4.0,0
0,4.0,6,75.714,2.857,83.679,2.37,202.559,1.0,0.01,24.286,1.0,3.0,0
0,28.0,6,73.267,5.941,85.465,4.755,365.188,20.0,0.0,23.0,3.0,1.0,0
0,28.0,6,86.598,5.155,78.851,5.06,319.651,20.0,0.0,30.0,3.0,2.0,0
0,6.0,6,65.517,13.793,101.028,6.818,697.727,4.0,0.0,50.0,3.0,1.0,0
0,6.0,6,42.308,23.077,66.339,-13.951,-290.517,4.0,0.0,60.0,3.0,7.0,0
0,6.0,6,46.429,21.429,98.347,5.432,-229.213,4.0,0.0,60.0,3.0,1.0,0
0,28.0,6,86.508,5.556,75.883,2.582,224.566,15.0,1.0,18.254,3.0,8.0,0
0,15.0,6,74.074,0.0,50.885,2.817,161.616,10.0,0.0,18.519,1.0,2.0,0
0,0.0,5,73.171,12.195,67.448,0.774,118.182,30.0,10.0,9.756,3.0,5.0,0
0,1.0,6,85.965,0.0,86.896,-2.37,-53.571,30.0,1.0,60.0,1.0,5.0,0
0,13.0,6,58.333,18.75,50.078,-2.317,25.144,0.2,0.01,31.25,1.0,3.0,0
0,13.0,6,64.583,18.75,61.883,0.879,109.535,0.05,0.0,24.0,1.0,2.0,0
0,13.0,6,62.295,18.033,67.268,-0.88,65.111,0.05,0.0,24.0,1.0,2.0,0
0,16.0,6,61.728,7.407,99.359,3.376,356.25,0.5,0.0,30.0,1.0,5.0,0
0,0.0,7,14.286,28.571,81.376,7.735,576.471,2.0,0.0,100.0,1.0,2.0,0
0,10.0,6,75.0,25.0,7.689,-165.482,-223.333,2.0,0.02,25.0,3.0,4.0,0
0,15.0,10,80.0,0.0,89.336,4.091,353.659,5.0,0.0,0.0,1.0,2.0,0
0,11.0,6,71.429,0.0,121.538,8.71,34100.0,5.0,0.0,28.571,3.0,2.0,0
0,10.0,7,43.333,13.333,128.285,0.818,133.421,80.0,2.0,23.333,1.0,4.0,0
0,0.0,6,58.333,8.333,160.904,20.096,7101.98,0.5,0.05,35.0,3.0,1.0,0
0,13.0,6,33.333,33.333,147.685,6.628,904.762,5.0,0.0,22.0,1.0,3.0,0
0,10.0,10,66.667,0.0,33.032,7.286,241.667,0.1,0.0,0.0,1.0,4.0,0
0,7.0,6,50.0,7.143,62.588,-15.207,90.667,5.0,0.0,7.143,1.0,2.0,0
0,10.0,6,27.869,19.672,127.262,-15.96,-715.16,20.0,0.1,50.0,3.0,4.0,0
0,10.0,6,19.672,13.115,132.157,-16.041,-1184.969,20.0,0.1,50.0,3.0,4.0,0
0,7.0,6,73.913,13.043,78.458,6.969,262.857,0.5,0.0,29.0,1.0,1.0,0
0,5.0,6,65.0,0.0,88.881,40.249,26100.0,3.0,0.0,25.0,1.0,7.0,0
0,13.0,6,33.333,0.0,239.286,-5.117,-193.75,18.0,3.0,67.0,3.0,4.0,0
0,6.0,6,23.077,23.077,90.6,18.684,302.941,2.0,0.0,90.0,1.0,4.0,0
0,2.0,6,21.053,36.842,26.346,4.597,190.991,32.0,5.0,85.0,1.0,2.0,0
0,4.0,6,68.627,5.882,240.243,5.594,788.889,9.0,0.0,27.451,1.0,5.0,0
0,14.0,6,72.917,16.667,102.057,-4.235,-53.864,0.5,0.01,27.083,1.0,5.0,0
0,12.0,6,48.98,14.286,215.433,2.09,1407.407,5.0,1.0,20.0,3.0,3.0,0
0,6.0,6,66.667,0.0,306.466,2.892,1647.059,0.1,0.0,33.333,1.0,4.0,0
0,7.0,10,0.0,37.5,539.227,0.779,3200.0,5.0,0.0,62.5,3.0,4.0,0
0,7.0,6,69.565,13.043,91.88,12.305,340.0,15.0,0.0,29.0,1.0,3.0,0
0,5.0,5,66.667,11.111,97.354,5.904,443.75,10.0,0.01,40.0,3.0,2.0,0
0,15.0,5,56.25,25.0,74.858,6.717,172.603,20.0,10.0,35.0,3.0,2.0,0
0,5.0,5,62.5,12.5,102.585,5.908,506.667,10.0,0.01,58.0,3.0,2.0,0
0,6.0,6,77.778,0.0,138.0,7.085,1052.381,0.5,0.0,40.0,1.0,2.0,0
0,6.0,6,55.556,22.222,154.094,7.818,1735.0,0.5,0.0,40.0,1.0,3.0,0
0,6.0,6,55.556,11.111,178.632,7.608,2005.0,1.0,0.0,43.0,1.0,1.0,0
0,24.0,6,50.0,25.0,102.878,4.638,131.579,5.0,3.0,33.333,3.0,7.0,0
0,7.0,6,50.0,0.0,70.687,2.802,133.333,15.0,0.0,95.0,3.0,7.0,0
0,5.0,5,69.149,6.383,109.38,2.194,265.815,5.0,0.0,15.957,1.0,1.0,0
0,2.0,5,6.0,58.0,371.503,1.528,215.068,3.0,0.0,100.0,1.0,2.0,0
0,0.0,6,8.411,65.421,119.149,3.803,380.735,1.0,0.0,60.0,1.0,4.0,0
0,23.0,6,28.571,0.0,1868.724,5.897,1880.0,3.0,0.0,100.0,1.0,2.0,0
0,10.0,10,75.0,0.0,89.404,18.025,1308.333,1.0,0.0,0.0,1.0,4.0,0
0,2.0,6,26.119,1.493,145.423,-0.317,-42.16,5.0,0.1,49.254,3.0,5.0,0
1,0.0,2,0.0,5.634,115.655,9.746,2092.571,2.0,0.0,55.0,1.0,3.0,0
0,0.0,8,20.0,30.0,45.849,1.215,200.0,0.0,5.0,100.0,1.0,5.0,0
0,2.0,6,15.385,0.0,349.328,2.502,400.0,10.0,0.0,20.0,1.0,3.0,0
0,10.0,6,50.0,50.0,10.235,3.125,113.333,3.0,0.1,100.0,1.0,2.0,0
0,0.0,6,10.714,10.714,150.18,8.129,118.349,10.0,0.0,60.0,1.0,3.0,0
0,20.0,6,0.0,0.0,280.687,2.082,507.947,50.0,0.1,70.0,3.0,2.0,0
0,10.0,6,25.0,75.0,41.882,14.537,542.857,0.1,0.0,75.0,1.0,3.0,0
0,5.0,6,8.824,5.882,164.261,-30.619,-2192.574,0.01,0.0,60.0,1.0,1.0,1
0,20.0,7,33.333,22.222,374.002,1.199,319.255,0.1,0.0,37.0,3.0,5.0,0
0,20.0,6,65.06,0.0,137.819,-6.495,-819.945,0.01,0.0,15.0,1.0,4.0,0
0,15.0,6,8.046,2.529,212.956,-54.752,-1722.868,3.0,0.0,50.0,3.0,3.0,0
0,20.0,6,41.667,16.667,138.641,2.883,660.606,0.1,0.0,24.0,1.0,3.0,0
0,16.0,6,60.0,0.0,126.419,17.6,4000.0,2.0,0.0,15.0,1.0,3.0,0
0,8.0,6,81.395,0.0,95.684,2.78,241.121,3.0,0.0,75.0,3.0,3.0,0
0,20.0,6,44.444,22.222,137.883,-4.014,-811.628,1.0,0.0,44.0,1.0,1.0,0
0,12.0,6,50.0,11.111,163.229,13.8,4474.49,0.5,0.0,37.0,1.0,2.0,0
0,12.0,6,10.526,15.789,160.223,18.283,6509.184,30.0,0.0,36.0,3.0,8.0,0
0,34.0,6,72.826,0.0,131.035,2.144,281.778,0.2,0.0,40.0,3.0,4.0,0
0,34.0,6,42.391,16.304,183.937,2.065,282.48,0.2,0.0,32.0,3.0,5.0,0
0,25.0,6,55.0,15.0,66.759,6.402,295.918,10.0,0.0,20.0,1.0,2.0,0
0,20.0,6,41.176,11.765,155.208,3.458,976.471,0.01,0.0,24.0,1.0,4.0,0
0,12.0,6,66.667,0.0,71.152,7.471,147600.0,2.0,0.0,15.0,1.0,1.0,0
0,7.0,6,66.667,7.407,158.128,1.913,488.079,7.0,0.0,22.222,1.0,7.0,0
0,0.0,10,0.0,0.0,268.504,4.963,1316.667,15.0,0.0,100.0,1.0,2.0,0
0,2.0,6,52.0,12.0,324.457,7.44,3259.259,10.0,0.0,34.0,3.0,1.0,0
0,10.0,6,64.444,0.0,104.192,5.929,579.468,5.0,0.0,11.111,1.0,7.0,0
0,13.0,6,70.0,0.0,36.208,-4.735,-400.0,2.0,0.0,10.0,1.0,4.0,0
