벤처확인 유형,엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 최종학력,창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,ROE,주력제품 국내 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부,연구개발관련전담부서보유여부
2,0,1,5,0.0,17.647,196.149,1.382,9.017,10.0,63.725,1.0,5.0,0,3.0
1,0,2,6,59.259,3.704,103.282,4.937,11.32,5.0,75.926,1.0,2.0,0,1.0
2,0,3,6,0.0,25.0,110.156,-9.078,-33.684,0.5,75.0,1.0,5.0,0,1.0
2,0,2,6,0.0,10.345,248.864,8.883,47.982,7.0,89.655,3.0,3.0,0,1.0
2,0,2,6,0.0,3.061,734.731,1.326,15.454,5.0,81.633,3.0,2.0,0,1.0
2,0,1,5,0.0,16.129,233.456,2.928,15.832,20.0,64.516,1.0,5.0,0,1.0
2,0,3,6,40.0,15.0,169.341,5.009,9.437,1.0,50.0,1.0,3.0,0,1.0
3,0,3,6,0.0,20.652,51.737,-39.566,-23.373,5.0,81.522,3.0,4.0,0,1.0
2,0,3,6,0.0,2.041,197.856,1.219,9.894,3.0,86.735,3.0,2.0,0,1.0
2,0,3,6,25.0,50.0,48.029,19.279,20.0,0.1,75.0,1.0,3.0,0,4.0
2,0,3,6,0.0,18.321,219.039,-1.601,-9.201,20.0,32.061,1.0,8.0,0,3.0
2,0,3,6,0.0,68.293,228.448,18.403,71.801,1.0,80.488,1.0,1.0,0,1.0
4,0,2,5,0.0,88.608,235.271,2.076,12.407,1.0,77.215,1.0,3.0,0,2.0
2,0,3,7,0.0,15.385,197.856,1.219,9.894,60.0,41.758,1.0,3.0,0,1.0
2,0,2,6,0.0,19.355,254.044,2.391,15.996,5.0,61.29,1.0,5.0,0,1.0
2,0,3,7,0.0,72.222,203.148,-11.891,-58.611,13.0,55.556,3.0,1.0,0,1.0
2,0,3,6,0.0,35.0,169.341,5.009,9.437,5.0,45.0,3.0,1.0,0,3.0
2,0,3,5,0.0,6.977,194.569,1.984,15.378,7.0,72.093,3.0,4.0,0,1.0
2,0,3,6,0.0,6.4,194.307,3.409,22.326,5.0,84.0,3.0,3.0,0,4.0
2,0,3,6,0.0,21.429,169.025,1.471,8.0,1.0,64.286,3.0,5.0,0,1.0
2,0,3,4,0.0,15.789,201.165,6.637,20.898,0.2,47.368,3.0,3.0,0,1.0
2,1,3,6,0.0,14.667,251.327,1.155,9.877,3.0,53.333,3.0,3.0,0,1.0
2,0,3,5,0.0,18.812,91.764,1.545,7.079,65.0,47.525,1.0,1.0,0,1.0
2,0,3,7,0.0,17.797,464.685,0.493,4.331,60.0,61.864,1.0,5.0,1,1.0
2,0,3,6,0.0,11.429,108.259,4.598,9.748,10.0,54.286,1.0,5.0,0,1.0
2,0,3,7,32.551,10.886,259.281,4.33,22.519,37.46,40.875,1.0,7.0,1,1.0
2,0,3,6,14.286,19.048,257.192,15.386,45.443,3.0,61.905,1.0,3.0,0,1.0
2,0,3,6,0.0,16.667,121.881,10.267,22.462,45.0,38.889,1.0,6.0,0,1.0
2,0,1,6,0.0,10.0,367.514,5.281,33.468,2.0,75.0,3.0,3.0,0,1.0
2,0,3,6,2.439,14.634,179.521,3.718,14.68,12.0,58.537,1.0,5.0,0,1.0
1,0,3,7,0.0,0.0,60.886,11.27,15.896,0.5,66.667,1.0,2.0,0,1.0
2,0,2,5,0.0,21.622,71.318,8.197,12.5,5.0,86.486,3.0,3.0,0,3.0
2,0,2,5,0.0,15.625,107.782,1.881,6.001,25.0,65.625,1.0,3.0,0,1.0
3,0,3,6,0.0,17.763,231.917,2.721,15.162,37.46,34.211,1.0,6.0,0,1.0
3,0,1,5,0.0,20.0,98.062,8.749,21.228,45.0,39.048,1.0,3.0,1,1.0
2,0,3,6,0.0,13.636,131.897,1.911,6.704,5.0,90.909,3.0,2.0,0,1.0
1,0,2,5,90.0,0.0,418.647,9.052,57.666,7.14,50.0,3.0,3.0,0,1.0
2,0,3,6,0.0,67.797,125.25,2.672,5.708,5.0,59.322,3.0,3.0,0,1.0
4,0,3,6,0.0,26.923,127.981,15.212,26.176,4.0,50.0,1.0,3.0,0,1.0
3,0,3,7,0.0,30.233,106.086,-4.988,-15.609,30.0,59.302,1.0,2.0,1,1.0
2,0,3,5,0.0,20.0,220.998,-5.989,-707.407,3.0,50.0,1.0,3.0,0,1.0
4,0,2,6,0.0,20.0,78.05,11.754,12.94,0.3,28.333,3.0,3.0,0,3.0
1,0,5,5,57.143,0.0,326.402,2.614,43.363,2.0,35.714,1.0,2.0,0,1.0
2,0,2,6,0.0,4.0,108.711,20.605,29.386,4.0,68.0,3.0,2.0,0,1.0
2,0,1,5,15.0,32.5,108.708,20.605,29.386,2.0,52.5,1.0,2.0,0,1.0
2,0,3,6,0.0,0.0,513.583,9.302,59.302,0.1,50.0,3.0,4.0,0,1.0
1,0,3,6,0.0,25.0,207.947,10.373,33.828,7.0,75.0,3.0,3.0,0,1.0
2,0,3,6,8.333,0.0,128.358,2.384,13.652,4.0,90.0,1.0,3.0,0,1.0
2,0,3,6,7.143,0.0,204.78,2.626,9.184,1.0,90.0,3.0,2.0,0,1.0
2,0,1,10,0.0,0.0,281.322,25.973,94.79,10.0,85.0,3.0,3.0,0,1.0
3,0,3,5,72.581,16.935,39.082,-17.56,-14.924,5.0,86.0,3.0,3.0,0,1.0
3,0,3,6,10.667,0.0,136.106,14.092,36.057,18.0,84.0,1.0,4.0,0,1.0
1,0,3,6,7.143,0.0,31.342,6.09,4.161,20.0,93.0,1.0,6.0,0,1.0
2,0,3,6,57.143,28.571,137.569,13.315,44.638,20.0,100.0,1.0,4.0,0,1.0
2,0,3,5,33.333,50.0,251.365,0.089,1.695,2.0,100.0,3.0,2.0,0,1.0
2,0,3,5,0.0,40.805,90.832,-2.205,-4.607,2.0,90.0,1.0,8.0,1,4.0
2,0,3,10,12.821,0.0,168.878,0.337,1.601,5.0,100.0,1.0,3.0,0,1.0
1,0,3,5,10.0,0.0,62.01,4.946,7.714,2.0,70.0,3.0,3.0,0,1.0
2,0,3,6,0.0,21.429,149.245,5.012,28.774,2.0,85.0,3.0,3.0,0,1.0
2,1,1,5,0.0,49.606,313.234,0.244,2.975,15.0,55.0,3.0,5.0,1,1.0
2,0,2,6,39.344,0.0,267.359,4.537,14.67,5.0,87.0,1.0,3.0,0,1.0
4,0,3,6,7.143,0.0,191.111,3.101,6.667,2.0,100.0,1.0,5.0,0,1.0
2,0,3,5,20.0,0.0,173.635,18.931,56.054,2.0,70.0,1.0,3.0,0,1.0
2,0,3,6,0.0,38.462,233.352,1.009,8.65,1.0,46.0,1.0,2.0,0,1.0
2,0,3,6,40.0,0.0,170.577,2.02,10.484,1.0,100.0,1.0,5.0,0,2.0
2,1,3,7,10.256,46.154,158.248,1.649,12.998,20.0,77.0,3.0,4.0,0,1.0
2,0,1,6,63.158,10.526,191.846,10.593,35.137,1.0,68.0,1.0,2.0,0,1.0
2,0,3,5,0.0,79.612,183.379,0.452,3.403,3.0,98.0,1.0,2.0,0,1.0
2,0,1,8,67.241,15.517,110.308,6.077,12.633,3.0,51.0,1.0,2.0,0,1.0
2,0,2,5,12.048,0.0,202.494,2.0,20.598,10.0,88.0,3.0,4.0,0,1.0
2,0,3,5,27.365,0.0,247.416,1.02,8.842,20.0,83.0,1.0,4.0,0,1.0
2,0,3,6,33.333,33.333,110.691,-17.162,-63.989,2.0,90.0,3.0,1.0,0,1.0
2,0,5,6,6.522,0.0,107.157,3.292,5.76,15.0,72.0,3.0,5.0,0,1.0
4,0,3,7,16.402,59.788,82.857,4.441,5.235,4.0,82.0,1.0,7.0,0,1.0
1,0,3,6,40.0,26.667,136.322,0.836,15.464,2.0,60.0,3.0,4.0,0,3.0
1,0,2,6,0.0,58.333,67.683,8.191,10.879,11.0,83.333,3.0,3.0,0,1.0
2,0,2,3,0.0,22.727,238.378,-14.732,-251.497,15.0,72.727,1.0,5.0,0,1.0
3,0,3,6,62.963,17.593,93.364,6.401,8.457,3.0,60.0,1.0,2.0,1,1.0
4,0,3,6,0.0,12.857,116.273,17.875,56.749,5.0,80.0,3.0,3.0,0,1.0
2,0,3,5,4.823,0.0,50.033,13.789,13.676,9.0,92.0,1.0,3.0,0,1.0
2,0,3,5,13.636,59.091,283.882,6.574,61.179,5.0,100.0,1.0,2.0,0,1.0
2,0,3,5,14.286,0.0,33.521,7.44,2.693,3.0,79.0,1.0,2.0,0,1.0
2,1,2,5,12.319,0.0,219.533,1.448,12.137,10.0,88.0,1.0,2.0,0,2.0
2,1,3,6,8.475,0.0,73.254,-305.534,180.695,2.0,65.0,1.0,5.0,1,1.0
2,1,3,6,3.333,32.222,277.479,1.412,18.319,10.0,92.0,3.0,3.0,0,1.0
2,0,3,6,12.903,0.0,141.969,4.181,8.106,15.0,82.0,1.0,4.0,0,1.0
4,0,2,5,5.0,72.5,160.487,13.184,28.963,2.0,85.0,1.0,5.0,0,1.0
2,0,3,5,0.0,62.5,126.967,1.233,7.632,5.0,99.0,1.0,5.0,0,1.0
3,1,3,8,56.8,28.8,85.732,-4.093,-6.1,5.0,45.0,1.0,2.0,1,1.0
2,1,3,6,17.568,45.946,164.203,3.534,18.076,15.0,90.0,3.0,2.0,0,2.0
4,0,3,6,0.0,32.857,58.384,-11.017,-32.397,2.0,100.0,1.0,3.0,0,1.0
2,0,3,6,11.111,88.889,150.527,3.618,13.335,7.0,60.0,1.0,3.0,0,1.0
3,1,2,4,6.25,12.5,187.011,5.605,22.804,5.0,100.0,3.0,2.0,0,1.0
2,1,3,6,9.302,55.814,238.527,1.698,12.644,2.0,76.0,1.0,3.0,0,1.0
2,0,1,5,8.356,77.358,392.481,3.326,25.337,17.0,38.0,1.0,2.0,0,1.0
2,0,3,6,40.196,50.0,326.765,0.246,1.888,10.0,29.0,1.0,2.0,0,2.0
2,0,3,5,11.765,0.0,76.744,1.616,3.145,1.0,91.0,1.0,1.0,0,2.0
1,0,1,6,12.5,0.0,131.967,6.366,12.13,1.0,80.0,1.0,2.0,0,1.0
2,0,3,6,0.0,96.429,262.996,1.373,9.091,4.0,94.0,1.0,4.0,0,1.0
2,0,3,7,20.968,48.387,145.0,-7.212,-122.841,5.0,93.0,1.0,7.0,0,1.0
4,0,3,5,7.143,78.571,44.271,2.157,1.37,1.0,75.248,1.0,2.0,0,1.0
1,0,3,6,2.899,0.0,272.971,3.141,19.322,8.0,30.0,1.0,6.0,0,1.0
2,0,3,6,18.182,0.0,173.62,7.752,34.965,10.0,98.0,1.0,5.0,0,1.0
2,0,2,5,12.5,62.5,80.11,-14.187,-67.606,10.0,56.0,3.0,2.0,0,1.0
1,0,3,6,6.897,0.0,44.062,-54.232,-58.402,6.0,79.798,1.0,2.0,0,1.0
2,0,3,6,14.286,0.0,154.419,0.599,9.412,3.0,36.0,3.0,4.0,0,1.0
3,1,1,6,12.36,0.0,300.6,1.612,9.829,3.0,82.0,1.0,2.0,1,1.0
2,0,3,5,8.571,0.0,372.195,7.558,1112.5,8.0,73.0,1.0,2.0,0,1.0
2,0,2,6,20.0,5.0,189.107,3.061,10.911,10.0,65.0,1.0,2.0,0,1.0
1,0,3,6,8.333,0.0,86.73,2.787,4.064,1.0,75.0,1.0,2.0,0,1.0
2,0,3,7,0.0,60.0,156.134,7.619,31.683,80.0,80.0,1.0,4.0,0,1.0
2,1,3,5,20.886,9.494,58.106,-0.162,-0.156,15.0,88.0,1.0,2.0,0,1.0
2,0,3,7,0.0,50.0,54.626,12.097,55.556,0.5,100.0,1.0,2.0,0,1.0
2,0,3,7,0.0,7.143,438.944,0.533,11.298,1.0,32.143,1.0,1.0,0,1.0
2,0,3,6,0.0,10.0,195.33,0.82,4.72,0.1,33.333,1.0,3.0,0,1.0
1,0,3,6,0.0,37.5,150.768,3.464,20.988,2.0,87.5,3.0,2.0,0,1.0
2,0,3,6,71.429,20.0,256.316,5.441,30.636,7.58,91.429,3.0,4.0,0,1.0
2,0,3,3,0.0,16.667,559.273,2.667,23.926,15.0,62.5,1.0,1.0,0,1.0
1,0,3,6,74.026,3.896,246.44,4.032,22.209,3.0,23.377,3.0,6.0,0,1.0
1,0,3,6,0.0,80.0,129.077,1.959,10.0,3.0,80.0,3.0,5.0,0,1.0
2,0,3,6,0.0,5.556,227.482,0.813,6.446,10.0,28.571,3.0,3.0,0,1.0
2,0,3,6,0.0,4.615,475.154,0.915,7.955,5.0,83.846,3.0,5.0,0,1.0
2,0,1,6,0.0,31.579,210.475,8.55,28.728,1.0,52.632,1.0,8.0,0,2.0
1,0,3,6,0.0,8.75,173.996,-3.869,-132.386,4.0,88.75,3.0,2.0,0,1.0
2,0,3,6,0.0,10.465,208.054,0.766,5.236,5.0,88.372,3.0,3.0,0,1.0
2,0,3,6,0.0,18.182,406.376,7.449,39.053,7.0,86.364,3.0,3.0,0,1.0
2,0,3,5,0.0,8.333,152.029,4.107,12.616,4.0,83.333,3.0,2.0,0,4.0
2,0,3,6,0.0,10.0,195.33,0.82,4.72,10.0,60.0,1.0,1.0,0,1.0
2,0,3,7,0.0,73.913,55.153,2.507,2.366,5.0,65.217,3.0,2.0,0,1.0
2,0,3,6,12.5,25.0,45.812,9.018,5.072,20.0,87.5,3.0,3.0,0,4.0
2,0,3,6,0.0,85.714,8.08,10.891,1.267,5.0,85.714,1.0,5.0,0,1.0
2,0,2,7,0.0,14.124,56.133,-24.873,-25.618,18.0,47.458,1.0,6.0,1,1.0
2,0,3,6,0.0,12.626,304.4,4.287,26.929,3.0,65.657,1.0,3.0,0,1.0
2,0,2,6,0.0,22.449,242.845,0.839,6.675,15.0,46.939,1.0,7.0,0,1.0
3,0,2,3,0.0,6.667,187.576,5.127,19.075,2.0,24.444,3.0,3.0,0,1.0
2,0,4,6,0.0,36.364,85.744,0.884,1.032,0.6,45.455,3.0,5.0,0,1.0
4,0,2,3,0.0,0.0,96.853,1.78,7.499,2.0,59.615,3.0,5.0,1,1.0
2,0,3,5,0.0,5.0,202.784,1.047,16.063,10.0,74.167,3.0,2.0,0,1.0
2,0,2,5,33.259,1.996,487.347,2.949,20.807,30.0,60.089,3.0,1.0,0,1.0
2,0,1,5,0.0,0.806,165.75,9.497,26.874,20.0,35.484,3.0,1.0,0,1.0
2,0,3,6,0.0,10.0,131.628,0.771,4.042,5.0,85.0,3.0,2.0,0,1.0
2,0,2,5,0.0,0.0,85.033,6.159,10.325,3.0,65.0,1.0,3.0,0,1.0
1,0,3,6,0.0,18.75,121.03,1.993,9.178,2.0,93.75,3.0,2.0,0,1.0
4,0,3,6,0.0,12.5,15.836,-166.434,-66.854,0.5,68.75,1.0,7.0,0,1.0
1,0,1,6,0.0,0.0,42.809,7.344,22.275,3.0,75.0,3.0,3.0,0,1.0
2,0,2,5,0.0,20.0,139.3,25.508,54.945,10.0,48.0,1.0,2.0,0,1.0
2,0,2,5,0.0,5.66,259.892,4.635,41.844,10.0,75.472,1.0,1.0,0,1.0
2,0,2,6,0.0,21.429,294.492,3.192,12.511,1.0,71.429,3.0,5.0,0,1.0
2,0,3,6,0.0,14.286,119.691,-5.56,-54.802,5.0,61.905,1.0,2.0,0,1.0
4,0,3,7,0.0,34.286,63.911,32.869,23.638,5.0,54.286,1.0,5.0,0,4.0
2,0,3,6,0.0,3.0,419.442,7.282,57.239,3.0,89.5,3.0,2.0,0,1.0
2,0,3,2,71.429,7.937,125.25,2.672,5.708,10.0,76.19,3.0,4.0,0,1.0
2,0,1,5,0.0,4.138,123.887,2.401,6.393,0.3,40.0,3.0,3.0,0,1.0
2,0,3,6,0.0,22.222,283.024,0.328,2.376,12.0,100.0,3.0,3.0,0,1.0
2,0,2,6,0.0,41.667,37.687,8.259,4.977,0.01,50.0,3.0,3.0,0,3.0
2,0,3,6,0.0,6.897,155.231,2.51,26.932,8.0,72.414,3.0,3.0,0,1.0
2,0,3,5,0.0,0.0,177.133,3.387,45.0,20.0,83.333,3.0,5.0,0,1.0
2,0,3,6,0.0,6.522,294.027,5.611,-38.483,6.0,83.696,3.0,4.0,0,1.0
2,0,3,5,0.0,6.667,351.678,3.643,81.088,10.0,43.333,3.0,1.0,0,1.0
2,0,5,6,55.0,20.0,164.323,3.326,8.124,0.01,45.0,1.0,2.0,0,1.0
2,0,3,7,48.387,19.355,320.287,1.029,11.207,2.0,77.419,1.0,6.0,0,4.0
4,0,3,6,0.0,8.8,170.178,149.28,-1365.051,0.0,92.0,3.0,4.0,0,1.0
2,0,3,6,66.667,14.286,240.197,1.395,12.928,1.0,52.381,1.0,6.0,0,1.0
2,0,4,7,0.0,30.0,48.432,14.524,12.869,3.0,50.0,1.0,4.0,0,2.0
2,0,4,6,0.0,35.294,262.164,5.243,21.324,80.0,29.412,3.0,4.0,0,1.0
2,0,3,5,0.0,8.609,146.106,0.716,6.536,0.9,79.47,3.0,3.0,0,2.0
1,0,3,6,58.333,16.667,163.465,5.191,12.435,2.0,75.0,3.0,2.0,0,2.0
3,0,3,6,0.0,50.0,85.38,0.0,0.0,10.0,100.0,3.0,4.0,1,1.0
2,0,2,6,0.0,25.0,175.216,4.034,26.231,3.0,66.667,3.0,2.0,0,1.0
2,0,3,5,0.0,0.0,199.39,2.599,6.939,5.0,100.0,3.0,3.0,0,1.0
2,0,3,6,0.0,16.667,267.468,3.773,22.68,3.0,80.556,3.0,4.0,0,1.0
2,0,5,6,0.0,1.818,245.958,0.316,3.734,15.0,58.788,1.0,2.0,0,1.0
4,0,4,6,0.0,28.571,49.576,39.532,20.721,2.0,83.673,3.0,3.0,0,1.0
2,0,3,5,0.0,21.739,237.076,2.864,12.336,0.1,30.435,1.0,1.0,0,1.0
2,0,3,3,0.0,16.667,165.854,-3.655,68.393,50.0,54.762,1.0,3.0,0,2.0
2,0,3,5,0.0,24.242,122.678,2.366,6.527,5.0,84.848,3.0,2.0,0,1.0
2,0,3,7,0.0,18.033,389.301,1.464,7.014,20.0,63.934,1.0,2.0,0,1.0
4,0,3,8,0.0,15.0,77.504,20.361,23.555,2.0,50.0,3.0,3.0,0,3.0
2,0,3,6,63.636,18.182,128.967,11.816,76.101,2.0,54.545,3.0,4.0,0,1.0
2,0,3,6,16.438,20.548,144.113,1.857,8.442,3.0,38.356,1.0,6.0,0,1.0
2,0,3,7,5.263,62.632,323.252,0.894,7.059,30.0,53.0,1.0,2.0,0,1.0
2,0,2,6,0.0,0.0,104.421,2.864,4.352,5.0,82.353,3.0,3.0,0,1.0
2,0,3,6,22.222,22.222,141.489,-2.059,-4.978,5.0,87.0,1.0,3.0,0,1.0
2,0,3,6,7.692,4.615,221.905,0.048,0.629,10.0,60.0,3.0,4.0,0,1.0
2,0,3,6,68.0,12.0,200.443,12.342,59.865,0.1,35.0,1.0,3.0,0,1.0
2,0,3,6,0.0,11.0,174.523,0.615,4.207,5.0,86.0,3.0,3.0,0,2.0
3,0,2,1,49.778,7.556,249.327,-2.561,-8.548,5.0,72.0,3.0,2.0,0,1.0
2,0,2,2,6.977,2.326,188.559,3.411,15.77,3.0,60.0,3.0,4.0,0,3.0
2,0,3,6,0.0,6.25,239.312,5.251,20.124,0.5,85.0,3.0,2.0,0,1.0
2,0,3,6,7.273,9.091,233.433,4.931,14.974,0.05,75.0,3.0,1.0,0,1.0
2,0,3,5,7.407,5.556,219.257,7.457,32.78,3.0,76.0,1.0,2.0,0,1.0
2,0,3,6,44.444,22.222,31.727,0.454,0.509,0.1,50.0,1.0,5.0,0,1.0
2,0,1,10,5.682,8.523,209.627,0.541,2.882,3.0,74.0,3.0,8.0,0,1.0
2,0,3,6,64.286,7.143,128.908,4.338,14.578,1.0,68.0,1.0,3.0,0,1.0
2,0,3,7,7.407,42.593,229.034,2.322,19.037,1.0,37.0,1.0,5.0,0,1.0
2,0,3,6,5.319,5.319,404.481,0.285,3.721,10.0,56.0,3.0,1.0,0,1.0
2,0,2,5,3.448,17.241,281.555,5.135,18.801,0.01,62.0,3.0,3.0,0,1.0
2,0,3,6,0.0,6.329,166.219,0.884,4.366,0.01,88.0,1.0,2.0,0,1.0
2,0,3,6,9.091,22.727,93.524,2.44,7.21,3.0,58.0,3.0,4.0,0,1.0
2,0,3,5,25.0,0.0,195.527,-16.83,-381.481,50.0,67.0,1.0,4.0,0,1.0
2,0,3,6,70.175,7.018,131.93,0.365,2.681,1.0,30.0,1.0,1.0,0,1.0
2,0,3,6,5.063,6.329,165.574,0.368,1.738,0.01,69.0,1.0,2.0,0,1.0
2,0,3,6,8.649,8.108,323.914,1.069,11.013,5.0,53.0,1.0,1.0,0,1.0
2,0,3,8,5.128,15.385,42.115,2.343,1.845,2.0,69.0,3.0,1.0,0,1.0
2,0,3,6,42.857,14.286,126.623,0.058,0.164,1.0,25.0,3.0,1.0,0,1.0
2,0,3,5,0.0,4.444,630.06,0.961,28.983,0.1,60.0,3.0,2.0,0,3.0
2,0,3,6,72.414,10.345,131.202,-23.843,-109.116,0.1,35.0,1.0,4.0,0,3.0
2,0,5,6,7.018,10.526,116.261,2.092,4.826,2.0,80.0,1.0,1.0,0,1.0
2,0,3,6,14.286,71.429,59.775,-35.338,-170.909,1.5,65.0,3.0,4.0,0,2.0
3,0,3,6,5.556,3.333,343.164,0.639,5.9,0.1,55.0,3.0,2.0,0,1.0
2,0,3,6,62.5,25.0,144.927,5.196,16.187,1.0,30.0,3.0,3.0,0,1.0
2,0,2,5,4.0,5.6,163.837,4.784,17.656,10.0,51.0,1.0,2.0,0,4.0
2,0,3,6,40.0,30.0,286.817,7.466,31.579,5.0,60.0,3.0,2.0,0,1.0
2,0,2,5,8.0,0.0,178.822,2.234,10.51,10.0,51.0,1.0,2.0,0,1.0
2,0,3,6,0.0,4.082,428.764,1.668,26.418,0.2,84.0,3.0,5.0,0,1.0
2,0,3,6,37.931,10.345,367.128,-7.681,5.897,30.0,70.0,1.0,1.0,0,1.0
2,0,2,7,50.0,37.5,87.705,-97.196,97.196,5.0,50.0,3.0,4.0,0,1.0
2,0,3,6,9.091,20.0,84.825,-31.711,-161.415,3.0,92.0,3.0,2.0,1,1.0
2,0,2,6,8.696,17.391,82.885,2.468,5.266,0.01,68.0,1.0,7.0,0,1.0
2,0,3,6,47.059,29.412,84.001,1.11,3.001,0.1,25.0,1.0,5.0,0,1.0
2,0,3,6,15.873,61.905,130.808,15.256,40.219,5.0,60.0,3.0,2.0,0,1.0
2,0,3,3,0.0,14.583,151.86,2.129,11.151,10.0,56.0,1.0,2.0,0,1.0
2,0,3,8,16.667,33.333,75.897,7.397,12.476,25.0,30.0,3.0,3.0,0,2.0
2,0,4,6,0.0,5.479,134.702,4.271,8.829,60.0,20.548,1.0,3.0,0,1.0
2,0,3,6,1.338,3.01,289.346,2.784,18.211,0.01,76.0,3.0,1.0,0,1.0
2,0,3,6,29.412,47.059,133.478,1.368,5.036,3.0,69.0,3.0,1.0,0,1.0
2,0,3,6,33.333,40.0,160.0,-6.95,-47.35,3.0,69.0,3.0,1.0,0,1.0
2,0,3,6,15.385,23.077,58.225,-19.161,-44.383,0.1,25.0,1.0,5.0,0,1.0
2,0,3,6,31.25,43.75,112.89,0.563,3.741,3.0,60.0,3.0,2.0,0,1.0
3,0,3,6,0.0,11.364,55.857,12.921,8.987,5.0,71.97,3.0,2.0,0,1.0
3,1,3,6,0.0,50.0,101.419,21.147,64.117,20.49,50.0,3.0,4.0,1,1.0
2,0,4,6,0.0,5.357,246.927,2.912,21.695,5.0,66.071,3.0,2.0,0,1.0
2,0,2,6,0.0,0.0,68.151,12.06,28.402,0.01,66.667,1.0,1.0,0,4.0
2,0,3,6,0.0,28.571,215.871,4.099,36.628,0.1,57.143,1.0,1.0,0,2.0
2,0,2,6,0.0,100.0,256.25,-55.014,-431.915,0.2,50.0,3.0,8.0,0,3.0
2,0,2,7,0.0,13.043,170.946,2.182,29.733,10.0,67.391,3.0,2.0,0,1.0
2,0,1,3,0.0,25.0,116.373,-1.075,-3.456,4.0,50.893,1.0,1.0,1,1.0
2,0,1,1,0.0,57.895,83.127,-5.313,-13.605,2.0,73.684,3.0,1.0,0,1.0
2,1,3,6,75.248,0.0,72.326,-1.477,-2.38,11.0,87.129,3.0,5.0,0,1.0
4,0,1,6,0.0,25.0,52.946,28.862,23.292,5.0,85.0,3.0,2.0,0,1.0
3,0,3,6,0.0,19.58,55.857,12.921,8.987,15.0,75.524,1.0,3.0,1,1.0
2,0,3,7,0.0,12.5,60.87,1.905,3.604,1.0,75.0,1.0,3.0,0,1.0
4,0,2,6,0.0,19.048,74.47,22.975,17.701,10.0,84.127,3.0,4.0,0,1.0
2,0,3,6,0.0,16.667,329.847,1.022,9.091,22.0,52.381,1.0,2.0,0,1.0
2,0,3,6,0.0,6.25,474.563,1.049,10.364,3.9,62.5,3.0,3.0,0,1.0
2,0,3,6,0.0,30.769,117.7,6.748,16.627,3.0,61.538,3.0,7.0,0,1.0
2,0,2,10,0.0,20.0,49.886,2.055,6.383,0.5,40.0,1.0,5.0,0,1.0
1,1,3,6,0.0,70.0,9.958,6.383,1.319,6.0,90.0,3.0,3.0,0,1.0
3,1,3,6,14.286,0.0,127.317,6.124,10.099,10.0,65.0,3.0,5.0,1,1.0
2,0,3,6,4.545,64.773,147.608,2.708,12.719,2.0,60.0,1.0,6.0,0,1.0
2,0,1,1,11.364,0.0,74.888,3.143,7.771,2.0,87.0,1.0,3.0,0,1.0
2,1,5,6,0.0,100.0,169.847,3.071,9.624,0.0,100.0,1.0,5.0,0,4.0
2,0,3,6,0.0,37.5,92.948,14.801,22.885,50.0,100.0,1.0,3.0,0,1.0
3,0,3,5,0.0,86.022,159.572,-4.345,-12.76,17.0,90.0,1.0,5.0,1,1.0
2,0,1,1,16.071,51.786,203.338,5.445,30.412,5.0,74.0,3.0,5.0,0,1.0
1,0,3,6,0.0,20.0,160.134,30.91,1112.5,11.0,80.0,1.0,3.0,0,1.0
3,0,3,6,0.0,15.152,62.595,7.623,21.77,3.0,76.0,3.0,1.0,1,1.0
2,0,3,6,10.0,40.0,57.92,16.948,38.858,0.1,67.0,1.0,4.0,0,1.0
2,0,1,1,0.0,63.83,124.08,3.933,13.898,5.0,80.9,3.0,1.0,0,1.0
2,0,3,6,7.407,18.519,123.474,7.756,22.655,10.0,60.0,1.0,2.0,0,3.0
2,0,3,6,3.604,17.117,178.028,3.243,16.608,20.0,68.0,1.0,7.0,0,1.0
2,0,2,6,1.905,31.429,157.147,0.513,2.895,0.2,83.0,3.0,2.0,0,2.0
2,0,3,6,4.255,0.0,454.531,0.42,4.0,3.0,80.0,3.0,4.0,0,2.0
1,0,4,5,16.667,50.0,71.935,9.091,22.535,10.0,40.0,3.0,3.0,0,1.0
2,0,4,6,5.405,6.757,220.121,4.005,27.426,0.1,35.0,3.0,5.0,0,1.0
1,0,1,6,4.651,67.442,73.061,2.474,4.152,0.1,61.0,3.0,3.0,0,1.0
2,0,3,6,0.0,25.0,300.447,0.607,6.863,3.0,95.0,3.0,1.0,0,1.0
2,0,3,6,7.407,22.222,123.37,3.271,12.398,10.0,60.0,1.0,1.0,0,1.0
3,0,1,6,0.0,0.0,331.644,0.332,11.408,3.0,55.0,3.0,3.0,1,1.0
2,0,3,6,0.0,0.0,486.553,0.508,5.063,3.0,84.0,3.0,2.0,0,4.0
3,0,3,9,6.25,31.25,34.384,6.672,16.014,5.0,79.0,3.0,1.0,1,1.0
1,0,3,6,3.509,2.632,193.759,0.482,1.179,0.02,70.0,3.0,3.0,0,1.0
2,0,3,6,0.0,6.25,160.071,6.725,12.588,0.02,70.0,3.0,3.0,0,1.0
2,0,4,6,0.0,4.444,167.485,2.485,14.89,10.0,94.0,3.0,2.0,0,1.0
