,아이디,구분법인개인,가중치,쿼터규모,벤처확인유형,회사주소시도,회사주소구군,한국표준산업분류코드차,1단계업종분류대분류,2단계업종분류중분류,3단계업종분류소분류,창업년도,기업성장단계,제조및비제조,스마트공장도입의향,상장여부및향후계획,현대표이사와창업자동일여부,창업자성별,창업당시창업자연령,창업당시창업자최종학력,창업당시창업자전공,창업직전근무지,창업방식,단독창업여부,창업자역할,창업당시목표시장,창업당시창업자실무경험년수년,창업자과거창업경험여부,2019년 정규직_남성,2019년 정규직_여성,2019년 정규직_합계,2019년 비정규직_남성,2019년 비정규직_여성,2019년 비정규직_합계,2019년 총 종사자_남성,2019년 총 종사자_여성,2019년 총 종사자_합계,직종별인력구성관리,직종별인력구성생산,직종별인력구성영업,직종별인력구성_(Rnd),직종별인력구성기타,직종별인력구성합계,직종별부족인원관리,직종별부족인원생산,직종별부족인원영업,직종별 부족인원_연구개발(RnD),직종별부족인원기타,직종별부족인원합계,학력별인력구성박사,학력별인력구성석사,학력별인력구성대졸,학력별인력구성전문대졸,학력별인력구성고졸이하,학력별인력구성합계,신규인력채용의사,현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직급(1순위),현재 구인하기 어려운 직급(1순위),지분구조퍼센트창업자,지분구조퍼센트임직원,지분구조퍼센트가족,지분구조퍼센트벤처캐피털및기관투자자,지분구조퍼센트엔젤및액셀러레이터,지분구조퍼센트개인투자자,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),매출구조(퍼센트)_(B2B)대기업 또는 대기업그룹사 소속사,"매출구조(퍼센트)_(B2B)대기업에 납품하는 1,2차 벤더",매출구조(퍼센트)_(B2B)중소기업 및 벤처기업,매출구조(퍼센트)_(B2B)중견기업,매출구조(퍼센트)_(B2C)소비자매출,매출구조(퍼센트)_(B2G)정부 포함 공공부문 매출,매출구조퍼센트해외,연구개발(RnD)자금(출연금)_경험여부,융자정책자금경험여부,보증서지원경험여부,기타지원경험여부,합계경험여부,투자처별투자액백만원국내설비,투자처별 투자액(백만원)_국내연구개발(RnD),투자처별투자액백만원해외,투자처별투자액백만원기타,투자처별투자액백만원합계,스톡옵션활용상황,스톡옵션미활용이유,주력기술과차산업혁명관련여부,현재등록보유산업재산권건특허권,현재등록보유산업재산권건실용신안권,현재등록보유산업재산권건디자인권,현재등록보유산업재산권건상표권,현재등록보유산업재산권건해외,현재등록보유산업재산권건합계,현재출원중산업재산권건특허권,현재출원중산업재산권건실용신안권,현재출원중산업재산권건디자인권,현재출원중산업재산권건상표권,현재출원중산업재산권건해외,현재출원중산업재산권건합계,획득하고있는해외특허나국제규격,제품및서비스구조,세계유일기술보유여부,세계최고수준기업과비교시기술력수준,국내최고수준기업과비교시기술력수준,기술연구소나연구개발전담부서보유여부,경쟁사대비현황개발역량,경쟁사대비현황제조역량,경쟁사대비현황마케팅역량,경쟁전략초점원가우위수준,경쟁전략초점제품고부가가치화수준,비즈니스모델명확한정리정도,비즈니스모델혁신정도,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품국내시장점유율퍼센트,주력제품해외시장점유율퍼센트,원자재나부품수입여부,해외사업방식,해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(1순위),크라우드펀딩경험여부,엔젤투자자혹은액셀러레이터투자경험여부,벤처캐피털투자조합포함투자경험여부,인수합병(MnA) 경험여부,피인수합병경험여부,다른업체를인수합병할의향여부,다른업체의인수합병에응할의향여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(1순위),기업간 거래시 애로사항(1순위),벤처확인제도혜택기술개발촉진효과,벤처확인제도혜택기업이미지제고등광고효과,벤처확인제도혜택세제혜택효과,벤처확인제도혜택우수인력확보에유리,벤처확인제도혜택입지선정시유리,벤처확인제도혜택자금조달및투자유인효과,벤처확인제도혜택정부지원제도참여에유리,벤처확인제도혜택창업관련규제완화효과,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재벤처인프라수준벤처관련규제완화,현재벤처인프라수준창업및기업가적능력개발을위한교육,현재벤처인프라수준기업가정신을고취하는사회분위기,현재벤처인프라수준벤처투자활성화,경영상애로사항신기술개발,경영상애로사항개발된기술의사업화,경영상애로사항국내판로개척,경영상애로사항해외시장개척,경영상애로사항필요인력의확보및유지관리,경영상애로사항자금조달운용등자금관리,경영상애로사항기술유출및디자인상표도용,경영상애로사항업계내의과당경쟁및덤핑,경영상애로사항법률회계세무관련지식부족,경영상애로사항조직관리,경영상애로사항환율변동,경영상애로사항특허분쟁,경영상애로사항각종규제,경영상애로사항산학연간협력활동,경영상애로사항불공정한시장질서,2020년 정규직 수 (남성),2020년 정규직 수 (여성),2020년 정규직 수 (합계),2020년 비정규직 수 (남성),2020년 비정규직 수 (여성),2020년 비정규직 수 (합계),2020년 총 종사자 수 (남성),2020년 총 종사자 수 (여성),2020년 총 종사자 수 (합계),신규인력수요유무,보유지분비율합계,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),2020년도 - 대기업 또는 대기업그룹사 소속사,2020년도 - 대기업에 납품하는 12차 벤더 (협력업체),2020년도 - 중소기업 및 벤처기업,2020년도 - 중견기업,2020년도_(B2C)소비자매출,2020년도 - B2G (정부 포함 공공부문 매출),2020년도 - 해외-,2020년도 - 국내설비투자액,2020년도 - 국내R_D투자액,2020년도 - 해외투자액,2020년도 - 기타,2020년도 - 합계,스톡옵션에관한귀사의상황은,귀사는스마트공장을도입하셨습니까,주력기술과차산업혁명관계여부,현재등록보유특허권,현재등록보유실용신안권,현재등록보유디자인권,현재등록보유상표권,현재등록보유해외산업재산권,현재등록보유합계,현재출원중특허권,현재출원중실용신안권,현재출원중디자인권,현재출원중상표권,현재출원중해외산업재산권,현재출원중합계,획득하고있는해외특허나국제규격,제품및서비스구조,세계유일기술보유여부,세계최고수준기업과비교시기술력수준,국내최고수준기업과비교시기술력수준,기술연구소나연구개발전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,원자재나부품수입여부,2020년 기준 귀사의 해외 사업 방식은 어디에 해당되십니까
3803,17755,법인,12.329,4,4,경기,안양시 동안구,58222,J,58,582,2000,4,4,2.0,4.0,1.0,1,2,2,1.0,5,3,1.0,1,3.0,3.0,2,74,25,99,0,0,0,74,25,99,11,0,9,14,65,99,0,0,0,3,3,6,0,4,56,28,11,99,2.0,8,5,2,1,44.0,0.0,0.0,26.0,0.0,30.0,"35,572","22,800","12,772","7,522",117,809,-532,71.0,0.0,0.0,0.0,0.0,29.0,0.0,2,2,2,2,2.0,0,298,0,0,298,4.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,14.0,3,5,4,4,4,5,4,4,2,4,4,4,3,3,4,5,5,3,5,4,4,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,1746,법인,28.68,2,2,충남,천안시,58222,J,58,582,2011,3,4,,4.0,1.0,1,1,5,,2,2,1.0,1,1.0,0.0,2,4,0,4,0,0,0,4,0,4,1,0,1,1,0,3,1,0,1,1,0,3,0,2,1,0,0,3,,5,3,2,3,100.0,0.0,0.0,0.0,0.0,0.0,614,294,320,418,-50,9,-46,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,2.0,1.0,,,,4.7,0.0,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,14.0,2,2,4,3,3,3,4,2,2,2,3,2,2,3,3,4,5,5,4,3,3,2,5,2,2,2,4,2,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,100.0,497.0,303.0,194.0,583.0,-58.0,8.0,24.0,0.0,0.0,30.0,0.0,0.0,70.0,0.0,10.0,40.0,0.0,0.0,50.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,1.0,2.0,4.0
3805,6966,법인,8.17,5,2,서울,금천구,58222,J,58,582,2013,3,4,,4.0,1.0,1,2,2,1.0,5,3,1.0,1,1.0,2.0,2,10,13,23,0,0,0,10,13,23,10,0,10,4,0,24,1,0,0,0,0,1,0,1,20,3,0,24,,4,3,2,1,100.0,0.0,0.0,0.0,0.0,0.0,910,692,218,3486,33,15,50,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,1.0,0.0,,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,14.0,4,4,4,3,3,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,4,3,3,2,2,3,3,3,11.0,13.0,24.0,0.0,0.0,0.0,11.0,13.0,24.0,2.0,100.0,1018.0,792.0,227.0,5088.0,-6.0,15.0,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0
3806,10384,법인,34.894,1,2,경기,안양시 동안구,58222,J,58,582,2016,3,4,2.0,4.0,1.0,2,1,3,1.0,6,3,1.0,3,1.0,0.0,2,2,2,4,0,3,3,2,5,7,1,0,0,0,6,7,0,0,0,0,0,0,0,0,4,3,0,7,2.0,5,6,1,2,100.0,0.0,0.0,0.0,0.0,0.0,311,170,141,314,109,4,105,0.0,0.0,50.0,0.0,0.0,50.0,0.0,2,2,2,2,2.0,0,0,0,10,10,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.01,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,3,4,3,3,3,3,3,2,3,3,2,2,2,3,3,5,3,3,5,3,5,3,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,16925,법인,24.351,2,2,서울,서초구,58222,J,58,582,2008,4,4,2.0,4.0,1.0,1,3,2,3.0,5,3,1.0,2,1.0,8.0,2,5,2,7,0,0,0,5,2,7,1,0,0,0,6,7,0,0,0,0,0,0,0,1,4,2,0,7,2.0,5,4,1,2,45.0,45.0,0.0,0.0,0.0,10.0,"1,203",270,933,610,62,8,49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2,2,2,2,2.0,0,0,0,132,132,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.01,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,14.0,2,2,2,1,1,1,1,2,2,2,2,1,1,5,5,5,3,3,5,4,4,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,18530,법인,34.894,1,2,서울,영등포구,58222,J,58,582,2015,4,4,2.0,4.0,1.0,2,3,2,1.0,6,3,1.0,1,1.0,22.0,2,4,3,7,0,0,0,4,3,7,1,0,3,3,0,7,0,0,2,0,0,2,0,1,6,0,0,7,2.0,5,4,1,2,100.0,0.0,0.0,0.0,0.0,0.0,206,224,-18,249,-159,5,-157,10.0,0.0,90.0,0.0,0.0,0.0,0.0,2,2,1,2,1.0,0,220,0,0,220,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,0.01,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,3,5,5,5,5,4,4,4,3,4,4,4,4,5,5,5,5,4,5,3,4,2,3,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,6898,법인,8.17,5,2,광주,광산구,58222,J,58,582,1991,4,2,,4.0,2.0,1,4,3,1.0,7,3,1.0,2,1.0,0.0,2,20,1,21,0,0,0,20,1,21,5,7,4,3,1,20,0,0,0,0,0,0,0,0,20,0,0,20,,6,3,3,2,0.0,100.0,0.0,0.0,0.0,0.0,3913,1348,2565,6649,350,59,295,,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,30.0,0.0,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3,3,3,3,4,3,4,3,2,3,2,3,3,3,3,4,3,4,4,3,4,2,2,3,3,3,2,3,19.0,1.0,20.0,0.0,0.0,0.0,19.0,1.0,20.0,2.0,100.0,4293.0,1707.0,2586.0,5021.0,127.0,35.0,114.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,97.0,132.0,0.0,0.0,229.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0
3810,38575,법인,6.69,6,2,서울,금천구,58222,J,58,582,1995,4,4,,4.0,1.0,1,2,2,1.0,8,3,1.0,1,3.0,4.0,2,133,89,222,0,0,0,133,89,222,85,0,20,22,133,260,5,0,0,0,5,10,3,11,96,120,30,260,,3,5,2,3,65.4,11.7,22.8,0.0,0.0,0.1,12831,3025,9806,17386,1213,0,1291,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,10.0,0.0,,,7.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,14.0,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,3,4,3,3,3,3,3,3,3,156.0,104.0,260.0,0.0,0.0,0.0,156.0,104.0,260.0,2.0,100.0,16046.0,5091.0,10955.0,19782.0,1192.0,0.0,1149.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,900.0,0.0,0.0,900.0,1.0,2.0,1.0,10.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0
3811,9945,법인,6.69,6,2,서울,강남구,58222,J,58,582,2000,4,4,,4.0,1.0,1,2,3,1.0,8,3,1.0,1,3.0,4.0,2,33,29,62,0,0,0,33,29,62,18,0,3,3,37,61,0,0,0,0,0,0,0,1,39,14,7,61,,5,4,2,3,10.3,36.5,53.2,0.0,0.0,0.0,8892,1874,7018,16007,580,40,541,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,5.0,4.0,5.0,5.0,,,,4.0,0.0,,,7.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,12.0,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,3,4,3,3,3,3,3,3,3,33.0,28.0,61.0,0.0,0.0,0.0,33.0,28.0,61.0,2.0,100.0,9725.0,1739.0,7986.0,17087.0,950.0,29.0,969.0,20.0,0.0,50.0,0.0,0.0,30.0,0.0,0.0,127.0,0.0,0.0,127.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,2.0,1.0,2.0,4.0
3812,16978,개인,0.712,3,2,인천,부평구,58222,J,58,582,2011,3,4,,,,1,3,2,3.0,6,3,,3,,10.0,2,14,2,16,0,0,0,14,2,16,3,0,3,3,7,16,0,0,0,0,0,0,0,3,7,4,2,16,2.0,6,5,2,3,,,,,,,"1,247","1,112",135,"3,714",106,10,119,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,2,2,2,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2,4,3,3,3,4,3,3,3,4,4,3,3,3,5,5,4,3,5,2,4,2,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,28722,법인,45.07,1,2,대전,유성구,58222,J,58,582,2019,2,1,,3.0,1.0,2,3,1,1.0,6,3,2.0,3,3.0,10.0,2,1,2,3,0,0,0,1,2,3,1,0,0,4,0,5,0,0,1,1,0,2,1,3,1,0,0,5,,5,4,1,2,52.0,15.0,28.0,5.0,0.0,0.0,118,18,100,84,0,0,0,,,,,,,,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,4.0,4.0,3.0,3.0,,,,1.0,0.0,,,3.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,6.0,5.0,14.0,3,4,3,3,4,4,4,3,2,3,3,3,3,3,4,5,5,5,4,2,1,4,2,2,2,2,2,1,2.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,100.0,252.0,166.0,86.0,85.0,-210.0,1.0,-94.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,216.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0
3814,692,법인,34.894,1,2,서울,마포구,58222,J,58,582,2018,2,4,2.0,4.0,1.0,1,3,2,1.0,6,3,1.0,3,1.0,17.0,2,6,6,12,0,0,0,6,6,12,1,0,0,8,3,12,0,0,0,0,0,0,0,1,9,2,0,12,2.0,5,7,3,2,53.0,30.0,0.0,15.0,0.0,2.0,227,491,-264,415,-431,8,-411,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,2,2,2,2.0,25,260,0,0,285,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,0.01,0.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,11.0,4,5,3,3,3,4,3,3,3,4,2,3,2,5,5,5,5,5,5,3,4,2,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,1729,법인,28.68,2,2,경기,성남시,58222,J,58,582,2015,2,4,,4.0,1.0,1,2,2,1.0,5,3,1.0,1,1.0,3.0,2,10,2,12,0,0,0,10,2,12,11,0,1,3,0,15,0,0,0,0,0,0,0,1,12,2,0,15,,5,4,2,4,100.0,0.0,0.0,0.0,0.0,0.0,561,341,220,534,-260,5,-257,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,0.0,,,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,3.0,14.0,4,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,12.0,3.0,15.0,0.0,0.0,0.0,12.0,3.0,15.0,2.0,100.0,710.0,598.0,112.0,892.0,-251.0,5.0,-108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0
3816,17094,법인,24.351,2,2,대전,유성구,58222,J,58,582,2012,4,4,2.0,4.0,1.0,1,3,3,1.0,6,3,1.0,1,1.0,11.0,2,4,2,6,0,0,0,4,2,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,2.0,5,4,1,2,100.0,0.0,0.0,0.0,0.0,0.0,763,298,465,782,102,5,100,0.0,0.0,70.0,0.0,0.0,30.0,0.0,2,2,2,2,2.0,0,103,0,0,103,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.01,0.0,2.0,4.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,14.0,2,2,2,2,1,3,3,2,2,2,3,2,2,4,5,5,3,3,4,3,4,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,30364,법인,13.84,4,2,서울,서초구,58222,J,58,582,2014,3,4,,3.0,1.0,1,4,2,3.0,5,3,2.0,3,3.0,13.0,2,27,12,39,0,0,0,27,12,39,6,0,6,18,13,43,0,0,0,0,0,0,3,9,26,5,0,43,,5,3,3,2,0.0,0.0,0.0,100.0,0.0,0.0,3447,2768,679,4745,1186,14,1455,,,,,,,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,3.0,4.0,4.0,4.0,,,,4.0,0.1,,,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2,4,2,2,2,3,4,3,2,4,4,2,4,4,4,4,5,4,3,4,3,3,3,3,3,3,3,4,31.0,12.0,43.0,0.0,0.0,0.0,31.0,12.0,43.0,1.0,100.0,5521.0,3211.0,2310.0,4333.0,227.0,30.0,431.0,64.0,0.0,27.0,3.0,0.0,0.0,6.0,0.0,253.0,0.0,0.0,253.0,3.0,2.0,1.0,19.0,0.0,0.0,13.0,8.0,40.0,9.0,0.0,0.0,0.0,11.0,20.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0
3818,3457,법인,6.69,6,2,서울,강남구,58222,J,58,582,2007,4,1,,1.0,2.0,1,2,2,1.0,5,3,1.0,1,3.0,5.0,2,44,29,73,0,0,0,44,29,73,20,0,9,24,27,80,0,0,0,0,10,10,1,7,57,10,5,80,,5,4,2,3,0.0,48.4,0.0,46.5,0.0,5.1,64059,26788,37271,15677,6196,186,4411,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,0.0,,,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,14.0,3,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,48.0,32.0,80.0,0.0,0.0,0.0,48.0,32.0,80.0,2.0,100.0,64687.0,3920.0,60768.0,16223.0,5017.0,551.0,2511.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,2000.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0
3819,1331,법인,37.98,3,2,경기,성남시,58222,J,58,582,2009,3,4,,4.0,2.0,1,2,3,1.0,6,3,1.0,1,1.0,0.0,2,6,0,6,2,2,4,8,2,10,1,5,1,2,0,9,1,1,1,1,0,4,0,0,6,0,3,9,,5,4,3,2,31.0,61.0,0.0,0.0,0.0,8.0,607,413,195,1077,103,12,96,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,8.15,0.0,,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2,1,2,1,2,1,2,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5.0,1.0,6.0,2.0,1.0,3.0,7.0,2.0,9.0,2.0,100.0,834.0,596.0,238.0,1284.0,48.0,12.0,43.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,392.0,0.0,17.0,409.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0
3820,23151,법인,34.894,1,2,강원,춘천시,58222,J,58,582,2013,3,4,2.0,4.0,1.0,1,3,3,1.0,6,3,1.0,2,3.0,13.0,2,3,1,4,0,0,0,3,1,4,0,0,1,1,2,4,0,0,0,0,0,0,0,0,4,0,0,4,2.0,5,4,1,2,99.0,1.0,0.0,0.0,0.0,0.0,408,224,184,398,132,3,138,0.0,0.0,60.0,0.0,0.0,40.0,0.0,2,2,2,2,2.0,0,5,0,1,6,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.01,0.0,2.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,11.0,2,4,4,4,4,4,3,3,2,3,2,2,2,4,5,5,3,4,5,3,5,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,3332,법인,45.07,1,2,서울,송파구,58222,J,58,582,2016,2,4,,4.0,1.0,1,3,2,1.0,5,3,1.0,1,3.0,5.0,2,3,2,5,0,0,0,3,2,5,4,0,1,2,2,9,0,0,0,0,0,0,0,0,6,2,1,9,,5,3,3,2,100.0,0.0,0.0,0.0,0.0,0.0,272,261,11,104,35,0,58,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,0.1,0.0,,,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,14.0,4,4,3,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,3,3,2,2,3,3,3,5.0,4.0,9.0,0.0,0.0,0.0,5.0,4.0,9.0,2.0,100.0,594.0,363.0,231.0,164.0,15.0,2.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,4.0
