법인|개인,가중치,벤처확인 유형,회사주소_시(도),회사주소_구(군),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,상장년도,상장거래소,대표이사_창업자여부,13_대표이사_연령_법인,14_대표이사_최종학력_법인,141_대표이사_전공_법인,141_대표이사_전공_기타_법인,15_대표이사_이전근무지_법인,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 당시 창업자 전공,창업 직전 근무지,창업방식,단독창업 여부,창업자 역할,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,학력별 인력구성_고졸이하,학력별 인력구성_전문대졸,학력별 인력구성_대졸,학력별 인력구성_석사,학력별 인력구성_박사,현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),현재 구인하기 어려운 직급(1순위),현재 구인하기 어려운 직급(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_가족,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_개인투자자,1_지분_합계_법인,21_재무상태표_2017년_자산총계_공통,21_재무상태표_2018년_자산총계_공통,22_재무상태표_2017년_부채총계_공통,22_재무상태표_2018년_부채총계_공통,23_재무상태표_2017년_자본총계_공통,23_재무상태표_2018년_자본총계_공통,31_2017년_매출액_공통,31_2018년_매출액_공통,32_2017년_영업이익_공통,32_2018년_영업이익_공통,33_2017년_금융비용_공통,33_2018년_금융비용_공통,34_2017년_당기순이익_공통,34_2018년_당기순이익_공통,매출구조(퍼센트)_(B2B)대기업 또는 대기업그룹사 소속사,매출구조(퍼센트)_(B2B)(대기업에 납품하는 1_2차 벤더),매출구조(퍼센트)_(B2B)(중소기업 및 벤처기업),매출구조(퍼센트)_(B2C)소비자 매출,매출구조(퍼센트)_(B2G)정부 포함 공공부문 매출,매출구조(퍼센트)_해외,4_매출_합계_공통,연구개발(RnD)자금(출연금)_경험여부,융자(정책자금)_경험여부,보증서지원_경험여부,기타지원_경험여부,6_신규자금조달규모_법인,6_신규자금조달_기업공개(IPO)_법인,6_신규자금조달_캐피탈_법인,6_신규자금조달_회사채_법인,6_신규자금조달_정부지원금_법인,6_신규자금조달_은행_법인,6_신규자금조달_기타_법인,6_신규자금조달_합계_법인,투자처별 투자액(백만원)_국내설비,투자처별 투자액(백만원)_국내연구개발(RnD),투자처별 투자액(백만원)_해외,투자처별 투자액(백만원)_기타,투자처별 투자액(백만원)_합계,8_스톡옵션상황_법인,주력기술과 4차 산업혁명 관련 여부,11_분야별주력제품관련성_0_공통,11_분야별주력제품관련성_1_공통,11_분야별주력제품관련성_2_공통,현재 등록보유 산업재산권(건)_특허권,현재 등록보유 산업재산권(건)_실용신안권,현재 등록보유 산업재산권(건)_디자인권,현재 등록보유 산업재산권(건)_상표권,현재 등록보유 산업재산권(건)_해외,현재 등록보유 산업재산권(건)_합계,현재 출원중 산업재산권(건)_특허권,현재 출원중 산업재산권(건)_실용신안권,현재 출원중 산업재산권(건)_디자인권,현재 출원중 산업재산권(건)_상표권,현재 출원중 산업재산권(건)_해외,현재 출원중 산업재산권(건)_합계,획득하고 있는 해외특허나 국제규격,제품 및 서비스 구조,세계 유일기술 보유여부,세계 최고수준 기업과 비교시 기술력 수준,국내 최고수준 기업과 비교시 기술력 수준,기술연구소나 연구개발 전담부서 보유여부,경쟁사 대비 현황_개발역량,경쟁사 대비 현황_제조역량,경쟁사 대비 현황_마케팅역량,경쟁전략초점_원가우위 수준,경쟁전략초점_제품 고부가가치화 수준,비즈니스 모델_명확한 정리정도,비즈니스 모델_혁신정도,4_장기적성장전망성_법인,1_자체브랜드보유여부_공통,영업 및 마케팅 방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),4_글로벌사업방식_법인,해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),크라우드 펀딩 경험여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병의향,인수합병응할의향,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),4_기업간거래시주요애로사항_2순위_법인,벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_우수인력 확보에 유리,벤처확인제도 혜택_입지 선정 시 유리,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_창업 관련 규제 완화 효과,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,현재 벤처인프라 수준_벤처투자 활성화,31_실천하고있는사회적책임_0_법인,31_실천하고있는사회적책임_1_법인,32_향후사회적책임실천할계획여부_법인,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,매출규모,정규직합계,비정규직합계,총종사자합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),직종별 부족인원_관리,직종별 부족인원_생산,직종별 부족인원_영업,직종별 부족인원_연구개발(RnD),직종별 부족인원_기타,직종별 부족인원_합계,학력별 인력구성_합계,2019년 자산(백만원),2019년 부채(백만원),2019년 자본(백만원),2019년 매출액(백만원),2019년 영업이익(백만원),2019년 금융비용(백만원),2019년 당기순이익(백만원),인수합병(MnA) 경험여부,피인수합병 경험여부,인력구성(합계)
법인,3.294,2,서울,강서구,J58221,2014,4,4,4.0,,,1.0,,,,,6.0,1,2,2,1.0,6,3,1.0,1,1.0,8.0,1,0.0,3.0,77.0,12.0,8.0,5.0,3.0,1.0,2.0,39.0,0.0,0.0,0.0,0.0,61.0,100.0,48294.0,64867.0,6096.0,6821.0,42198.0,58045.0,24349.0,22615.0,4772.0,3887.0,498.0,121.0,-674.0,5819.0,41.0,33.0,17.0,0.0,0.0,9.0,100.0,1,1,2,2,830.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,3666.0,0.0,0.0,3666.0,3.0,2.0,,,,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3,3,4,3,3,3,4,3,4,4,3,3,4,5.0,,1.0,3,3,4,3,3,4,4,3,3,3,4,3,4,4,3,,192.0,0.0,192.0,113.0,13.0,42.0,0.0,24.0,,,,,,,,,,,,,,,,,192.0
법인,11.37,2,서울,금천구,J58221,2006,4,4,4.0,,,1.0,,,,,6.0,1,2,2,1.0,6,2,1.0,1,1.0,13.0,2,0.0,0.0,80.0,20.0,0.0,3.0,4.0,1.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1625.0,1704.0,844.0,608.0,782.0,1096.0,3114.0,4172.0,42.0,362.0,13.0,31.0,43.0,349.0,80.0,0.0,20.0,0.0,0.0,0.0,100.0,1,2,2,2,420.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,226.0,0.0,0.0,226.0,3.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,8.0,0.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4,4,4,3,4,3,4,3,4,4,4,3,3,7.0,,1.0,4,4,3,3,4,3,3,3,4,3,3,3,4,3,4,,48.0,1.0,49.0,31.0,9.0,3.0,0.0,6.0,,,,,,,,,,,,,,,,,49.0
법인,34.316,3,서울,금천구,J58221,2014,3,4,4.0,,,1.0,,,,,5.0,1,2,2,1.0,5,1,1.0,1,1.0,9.0,2,0.0,0.0,60.0,20.0,20.0,3.0,4.0,2.0,1.0,0.0,54.0,0.0,46.0,0.0,0.0,100.0,7542.0,374.0,341.0,347.0,7201.0,27.0,878.0,1037.0,-393.0,-298.0,1.0,37.0,-53.0,-48.0,0.0,60.0,40.0,0.0,0.0,0.0,100.0,1,2,2,2,450.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,470.0,0.0,0.0,470.0,4.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,4.0,3.0,7.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,6.0,5.0,4,4,4,3,4,4,4,3,4,4,3,3,3,5.0,,1.0,3,3,4,3,3,4,3,3,4,3,3,4,4,3,3,,20.0,0.0,20.0,13.0,2.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,20.0
법인,8.379,2,서울,구로구,J58221,1996,4,4,4.0,,,1.0,,,,,6.0,1,3,3,1.0,6,3,1.0,2,3.0,4.0,2,0.0,10.0,80.0,10.0,0.0,5.0,2.0,1.0,2.0,0.0,40.0,0.0,0.0,0.0,61.0,100.0,3527.0,4433.0,476.0,768.0,3052.0,3666.0,11786.0,13658.0,482.0,795.0,0.0,2.0,549.0,861.0,0.0,24.0,10.0,58.0,8.0,0.0,100.0,2,2,2,2,75.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,302.0,0.0,0.0,302.0,4.0,2.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,11.0,10.0,3,3,4,4,3,4,3,3,3,3,3,4,3,4.0,3.0,1.0,3,4,3,4,4,3,3,3,3,3,3,3,4,4,3,,53.0,3.0,56.0,22.0,2.0,0.0,28.0,4.0,,,,,,,,,,,,,,,,,56.0
법인,3.294,4,서울,서대문구,J58221,2003,3,4,3.0,,,1.0,,,,,3.0,1,2,2,1.0,3,3,1.0,1,1.0,3.0,2,15.0,15.0,68.0,2.0,0.0,4.0,1.0,3.0,2.0,42.0,0.0,23.0,10.0,18.0,8.0,100.0,31603.0,29641.0,9270.0,7865.0,22333.0,21776.0,18455.0,17930.0,121.0,-688.0,117.0,80.0,256.0,-541.0,5.0,0.0,95.0,0.0,0.0,0.0,100.0,2,2,1,2,102.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1599.0,0.0,0.0,1599.0,3.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,25.0,0.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,3,3,4,3,4,4,4,3,3,4,4,3,4,5.0,,2.0,4,4,3,3,4,4,3,4,4,3,3,4,3,3,3,,238.0,7.0,245.0,11.0,28.0,175.0,0.0,31.0,,,,,,,,,,,,,,,,,245.0
법인,3.294,2,서울,강남구,J58221,1998,4,4,4.0,,,1.0,,,,,6.0,1,4,3,3.0,6,3,1.0,1,3.0,3.0,1,0.0,0.0,90.0,10.0,0.0,4.0,3.0,2.0,1.0,0.0,90.0,10.0,0.0,0.0,0.0,100.0,16225.0,17226.0,10381.0,10216.0,5844.0,7010.0,13982.0,13014.0,1551.0,1504.0,270.0,257.0,1304.0,1166.0,0.0,30.0,70.0,0.0,0.0,0.0,100.0,2,2,1,2,70.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,427.0,0.0,0.0,427.0,3.0,2.0,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,10.0,0.0,4.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,4.0,6.0,4,4,3,3,4,4,4,3,3,4,4,4,3,4.0,,2.0,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,,111.0,0.0,111.0,15.0,18.0,6.0,72.0,0.0,,,,,,,,,,,,,,,,,111.0
법인,3.294,2,서울,구로구,J58221,2005,3,4,4.0,,,1.0,,,,,7.0,1,3,3,3.0,7,3,1.0,3,3.0,3.0,2,0.0,0.0,100.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,45.0,0.0,0.0,0.0,55.0,100.0,9746.0,11296.0,4562.0,4917.0,5184.0,6379.0,15641.0,14917.0,978.0,1033.0,0.0,0.0,910.0,1195.0,0.0,0.0,80.0,20.0,0.0,0.0,100.0,2,2,2,2,30.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,927.0,0.0,0.0,927.0,4.0,2.0,,,,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,10.0,0.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,8.0,4,3,3,4,3,3,4,3,3,3,3,3,3,7.0,,2.0,4,3,3,3,3,3,3,3,4,3,3,2,3,3,3,,122.0,26.0,148.0,0.0,13.0,14.0,121.0,0.0,,,,,,,,,,,,,,,,,148.0
법인,3.294,2,경기,성남시 분당구,J58221,2009,3,4,1.0,2016.0,2.0,1.0,,,,,5.0,1,3,3,3.0,5,1,1.0,2,1.0,8.0,2,5.0,20.0,50.0,20.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,55.0,100.0,67783.0,54641.0,35094.0,24702.0,32690.0,29939.0,40262.0,41550.0,104.0,-4034.0,398.0,712.0,-2241.0,-10142.0,60.0,0.0,0.0,0.0,40.0,0.0,100.0,2,2,2,2,,,,,,,,,0.0,2256.0,0.0,0.0,2256.0,4.0,1.0,11.0,13.0,15.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,8.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,12.0,4,4,3,4,4,3,3,4,3,4,3,4,3,7.0,,1.0,3,3,3,4,3,3,4,4,3,3,3,3,4,4,3,,189.0,27.0,216.0,132.0,20.0,48.0,0.0,16.0,,,,,,,,,,,,,,,,,216.0
법인,11.37,2,서울,금천구,J58221,2003,3,4,4.0,,,1.0,,,,,5.0,1,2,3,1.0,5,3,1.0,1,1.0,0.0,2,4.0,10.0,82.0,4.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,93.0,0.0,0.0,8.0,100.0,3424.0,7483.0,1138.0,3277.0,2286.0,4206.0,2362.0,3109.0,315.0,419.0,47.0,62.0,352.0,541.0,67.0,0.0,30.0,0.0,2.0,1.0,100.0,2,2,1,2,575.0,0.0,0.0,0.0,40.0,60.0,0.0,100.0,0.0,1305.0,0.0,0.0,1305.0,4.0,1.0,11.0,13.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4,3,3,4,4,4,3,4,3,3,4,3,4,2.0,4.0,2.0,4,3,3,3,4,3,4,4,4,3,3,3,4,3,3,,29.0,3.0,32.0,29.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32.0
법인,3.294,2,서울,영등포구,J58221,2006,4,1,4.0,,,2.0,52.0,2.0,1.0,,4.0,1,3,2,3.0,5,3,1.0,3,1.0,3.0,2,0.0,26.0,70.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,70.0,0.0,0.0,0.0,30.0,100.0,3431.0,4547.0,2256.0,2895.0,1175.0,1652.0,12093.0,17141.0,225.0,318.0,23.0,30.0,185.0,477.0,80.0,15.0,5.0,0.0,0.0,0.0,100.0,2,1,2,2,1350.0,0.0,0.0,0.0,20.0,80.0,0.0,100.0,0.0,72.0,0.0,0.0,72.0,3.0,1.0,11.0,13.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,10.0,0.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,7.0,3,4,3,4,4,4,3,3,3,3,4,4,4,7.0,,2.0,4,3,3,4,4,3,5,4,3,4,4,3,4,4,4,,99.0,27.0,126.0,26.0,8.0,0.0,73.0,19.0,,,,,,,,,,,,,,,,,126.0
법인,8.379,3,서울,성동구,J58221,2000,3,1,3.0,,,1.0,,,,,5.0,1,2,2,5.0,5,3,1.0,1,3.0,7.0,1,2.0,30.0,60.0,5.0,3.0,3.0,5.0,1.0,2.0,46.0,16.0,18.0,17.0,0.0,2.0,100.0,17424.0,19884.0,1788.0,2580.0,15636.0,17303.0,10865.0,11901.0,1884.0,1720.0,0.0,0.0,1836.0,1636.0,15.0,10.0,25.0,25.0,20.0,5.0,100.0,2,2,1,2,1841.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,2528.0,0.0,0.0,2528.0,3.0,1.0,13.0,15.0,,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,24.0,6.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,7.0,2,3,2,3,3,2,3,3,4,3,3,3,2,4.0,5.0,1.0,3,3,3,3,5,4,3,3,3,3,3,3,3,2,3,,96.0,0.0,96.0,9.0,0.0,3.0,32.0,52.0,,,,,,,,,,,,,,,,,96.0
법인,3.294,4,서울,영등포구,J58221,1997,4,4,4.0,,,1.0,,,,,6.0,1,3,3,3.0,6,3,1.0,3,1.0,1.0,2,0.0,5.0,90.0,5.0,0.0,3.0,5.0,2.0,3.0,27.0,0.0,0.0,0.0,35.0,39.0,100.0,25373.0,28581.0,14894.0,18176.0,10479.0,10405.0,25227.0,23074.0,314.0,566.0,363.0,592.0,-495.0,-74.0,30.0,0.0,70.0,0.0,0.0,0.0,100.0,2,2,2,2,,,,,,,,,0.0,1146.0,0.0,0.0,1146.0,3.0,2.0,,,,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,15.0,0.0,4.0,5.0,7.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,1.0,4,4,3,3,4,4,4,4,3,3,3,3,3,7.0,,2.0,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,,119.0,110.0,229.0,0.0,31.0,24.0,164.0,10.0,,,,,,,,,,,,,,,,,229.0
법인,8.379,4,서울,금천구,J58221,2005,4,4,4.0,,,1.0,,,,,6.0,1,2,2,1.0,6,3,1.0,3,3.0,7.0,1,10.0,10.0,65.0,10.0,5.0,5.0,2.0,1.0,2.0,47.0,13.0,0.0,0.0,0.0,40.0,100.0,10672.0,11052.0,6998.0,6981.0,3674.0,4071.0,8404.0,8418.0,582.0,750.0,243.0,314.0,346.0,397.0,70.0,0.0,15.0,0.0,10.0,5.0,100.0,2,2,1,2,4000.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,544.0,0.0,0.0,544.0,4.0,1.0,1.0,12.0,14.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,10.0,3,3,4,3,3,4,3,3,3,3,4,3,4,2.0,5.0,1.0,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,,82.0,0.0,82.0,46.0,7.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,82.0
법인,8.379,4,서울,성동구,J58221,2001,3,1,3.0,,,2.0,51.0,3.0,1.0,,6.0,1,2,3,1.0,4,3,1.0,1,1.0,5.0,2,0.0,5.0,90.0,5.0,0.0,5.0,3.0,1.0,2.0,26.0,31.0,9.0,18.0,0.0,16.0,100.0,11530.0,11988.0,4873.0,5106.0,6656.0,6882.0,6600.0,7371.0,167.0,208.0,70.0,194.0,127.0,195.0,81.22,0.0,0.0,0.0,10.7,8.08,100.0,2,2,1,2,1800.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,7178.0,0.0,0.0,7178.0,3.0,1.0,12.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,30.0,5.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,4,4,3,3,4,4,4,4,4,2,3,3,3,4.0,5.0,2.0,4,4,4,4,3,3,4,4,3,4,3,3,3,3,3,,63.0,0.0,63.0,7.0,0.0,0.0,6.0,50.0,,,,,,,,,,,,,,,,,63.0
법인,6.352,2,서울,강서구,J58221,2001,3,4,4.0,,,2.0,,,,,,1,4,3,1.0,6,3,1.0,1,3.0,5.0,1,0.0,42.0,124.0,16.0,2.0,5.0,8.0,3.0,2.0,64.0,16.0,8.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,2.0,0.0,,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,14.0,,3,5,4,4,4,4,4,4,2,3,3,2,2,,,,5,4,4,4,3,5,3,3,3,3,3,3,3,3,3,6.0,184.0,0.0,184.0,12.0,0.0,8.0,34.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,"14,331","10,014","4,317","17,873","1,071",270,636,2.0,2.0,184.0
법인,3.294,2,경기,성남시 분당구,J58221,2003,3,4,4.0,,,1.0,,,,,10.0,1,3,3,1.0,10,1,1.0,1,1.0,0.0,2,18.0,24.0,52.0,5.0,1.0,3.0,4.0,2.0,1.0,35.0,32.0,0.0,0.0,6.0,27.0,100.0,12224.0,19484.0,6336.0,10059.0,5887.0,9426.0,48505.0,51101.0,958.0,1097.0,63.0,22.0,1027.0,1182.0,60.0,6.0,3.0,0.0,30.0,1.0,100.0,2,1,1,2,4442.0,0.0,40.0,0.0,50.0,10.0,0.0,100.0,0.0,597.0,0.0,0.0,597.0,4.0,1.0,11.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,6.0,3,3,4,4,3,3,4,4,3,3,4,4,3,4.0,,2.0,3,3,4,3,3,4,3,3,4,4,4,3,3,3,3,,280.0,15.0,295.0,28.0,15.0,233.0,0.0,19.0,,,,,,,,,,,,,,,,,295.0
법인,62.606,2,서울,영등포구,J58221,2012,2,4,4.0,,,1.0,,,,,6.0,1,2,3,1.0,6,3,1.0,1,1.0,2.0,2,0.0,0.0,100.0,0.0,0.0,5.0,4.0,1.0,2.0,0.0,59.0,0.0,16.0,0.0,25.0,100.0,804.0,1466.0,680.0,1224.0,124.0,242.0,1678.0,3305.0,163.0,249.0,10.0,36.0,156.0,296.0,20.0,0.0,20.0,60.0,0.0,0.0,100.0,2,2,2,2,600.0,0.0,50.0,0.0,0.0,50.0,0.0,100.0,0.0,291.0,0.0,0.0,291.0,4.0,2.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,4.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,7.0,8.0,3,4,3,3,3,4,4,3,3,3,3,4,4,7.0,,1.0,3,3,3,4,4,3,3,4,3,3,3,4,3,3,3,,9.0,0.0,9.0,3.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,9.0
법인,6.688,2,부산,해운대구,J58221,1999,4,4,4.0,,,1.0,,,,,6.0,1,2,3,1.0,6,3,1.0,1,3.0,9.0,2,9.0,7.0,11.0,1.0,0.0,3.0,5.0,3.0,2.0,79.0,12.0,7.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,8.0,0.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,14.0,,3,4,4,3,3,3,3,3,3,3,4,4,3,,,,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,5.0,28.0,0.0,28.0,4.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,"6,855","4,107","2,748","8,827",1,53,157,2.0,2.0,28.0
법인,2.26,3,서울,중구,J58221,2015,3,4,4.0,,,1.0,,,,,6.0,2,2,3,2.0,6,3,1.0,2,1.0,5.0,2,5.0,48.0,188.0,0.0,0.0,3.0,6.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,10.0,0.0,,7.0,8.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,8.0,,3,4,3,3,3,4,4,3,4,4,4,4,4,,,,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,8.0,87.0,0.0,87.0,209.0,0.0,7.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,10.0,241.0,11053,5148,5905,22057,-5129,28,-5002,2.0,2.0,241.0
