주력제품 해외 시장점유율(퍼센트),주력제품 국내 시장점유율(퍼센트),매출구조비율(중소기업),매출구조비율(글로벌),총자산회전율,자기자본비율,부채비율,순이익률,등록보유(특허권),창업 당시 창업자 최종학력,창업 당시 목표시장,기업성장단계,해외수출 및 진출과정 애로사항,Exit
2.0,7.0,50.0,50.0,190.465,29.966,233.714,1.652,5,3,3,4,3,0
0.0,5.0,30.0,0.0,160.387,14.04,612.245,2.59,0,3,3,2,3,0
0.7,16.0,0.0,70.0,75.905,53.8,85.874,9.791,15,3,3,4,4,0
0.01,0.01,50.0,50.0,107.27,18.44,442.308,4.298,2,3,3,3,3,0
0.0,0.01,0.0,0.0,103.394,4.707,2024.623,0.217,1,3,1,2,1,0
0.01,0.1,0.0,27.0,32.741,65.481,52.716,0.494,8,2,1,3,4,0
0.0,16.0,0.0,0.0,70.415,46.917,113.144,4.149,15,3,3,4,4,0
0.01,0.01,0.0,27.0,25.735,65.083,53.651,0.939,4,2,1,3,4,0
0.0,5.0,100.0,0.0,58.003,25.774,287.995,2.509,10,2,3,3,3,0
1.0,30.0,0.0,70.0,82.468,64.49,55.062,4.097,2,2,3,4,2,0
0.01,0.5,0.0,40.0,108.269,17.381,475.334,6.765,1,2,1,3,5,0
0.0,10.0,50.0,0.0,67.516,50.723,97.149,-7.377,30,5,3,4,2,0
1.0,30.0,0.0,70.0,67.627,54.199,84.506,-6.309,2,2,3,4,2,0
0.0,5.0,100.0,0.0,64.57,27.032,269.928,3.025,10,2,3,3,1,0
0.0,0.01,100.0,0.0,44.542,20.052,398.711,9.126,2,4,1,3,2,0
0.01,0.01,30.0,70.0,71.109,18.006,455.367,10.443,2,3,3,3,3,0
0.0,5.0,0.0,0.0,115.193,14.144,607.031,2.878,0,3,3,3,3,0
0.0,30.0,0.0,0.0,88.862,21.314,369.184,5.226,1,3,3,3,3,0
0.5,1.0,85.0,3.0,8.551,26.232,281.768,-262.712,5,3,1,2,4,0
3.0,5.0,80.0,20.0,79.828,38.234,161.534,16.433,30,3,3,4,3,0
0.0,0.01,0.0,0.0,106.804,-16.452,-707.838,-19.694,1,3,1,2,2,0
0.0,20.0,0.0,0.0,82.804,16.273,514.524,-0.394,0,3,3,3,2,0
0.0,0.01,0.0,0.0,109.095,32.963,203.374,11.384,0,5,1,3,3,0
0.0,0.01,0.0,0.0,187.715,42.386,135.925,12.132,0,5,1,2,4,0
0.02,0.5,30.0,70.0,140.076,21.645,362.009,3.509,2,3,3,4,3,0
1.0,10.0,35.0,15.0,117.622,23.262,329.877,-18.81,0,3,3,4,3,0
0.01,0.1,50.0,20.0,60.474,69.905,43.051,-5.329,5,2,1,3,4,0
0.01,0.5,0.0,40.0,104.982,18.938,428.032,3.742,1,2,1,3,5,0
0.0,5.0,0.0,0.0,122.03,25.584,290.873,2.496,0,3,3,2,3,0
0.7,10.0,0.0,70.0,103.057,62.067,61.117,8.167,15,3,3,4,2,0
0.1,5.0,65.0,25.0,78.896,26.213,281.485,0.58,10,3,3,3,1,0
0.0,5.0,10.0,0.0,131.698,18.906,428.936,2.138,0,4,3,3,3,0
0.01,0.5,23.0,0.0,145.626,35.897,178.571,8.635,2,2,1,3,5,0
0.0,8.0,4.0,2.0,108.257,19.084,424.032,2.96,11,5,1,3,7,0
0.0,5.0,32.0,20.0,98.594,38.728,158.232,9.212,3,3,1,3,2,0
3.0,30.0,10.0,40.0,54.538,95.775,4.411,19.543,11,1,3,3,3,0
0.01,0.3,50.0,0.0,94.239,75.461,32.519,3.411,1,3,1,4,5,0
0.0,0.1,0.0,0.0,72.962,34.506,189.808,5.4,1,5,1,3,2,0
0.0,10.0,5.0,0.0,28.365,80.232,24.638,42.367,0,2,1,4,3,0
0.0,2.0,100.0,0.0,159.122,30.405,228.889,12.314,3,5,1,2,8,0
0.3,11.0,0.0,90.0,184.507,38.498,159.755,1.252,16,3,3,4,2,0
0.0,1.0,90.0,0.0,162.53,26.463,277.888,1.79,22,3,3,4,5,0
0.0,0.1,31.0,36.0,62.402,-92.52,-207.872,-23.659,1,3,1,2,4,0
1.0,30.0,0.0,70.0,104.525,46.557,114.788,-5.126,3,2,3,4,2,0
0.6,5.0,10.0,0.0,125.127,82.523,21.179,10.978,1,3,3,3,5,0
0.0,0.5,100.0,0.0,25.272,-60.617,-264.97,-7.361,5,5,3,3,1,0
0.01,0.01,10.0,80.0,30.789,30.015,233.162,22.613,6,1,3,4,1,0
0.0,5.0,74.0,0.0,111.671,34.794,187.404,1.756,9,4,3,4,2,0
0.0,10.0,50.0,0.0,182.722,31.725,215.209,3.194,4,3,1,4,5,0
0.0,50.0,70.0,0.0,152.554,33.692,196.809,1.615,7,5,1,3,3,0
1.0,20.0,90.0,0.0,86.787,56.827,75.973,10.31,5,5,1,4,2,0
0.0,1.0,40.0,0.0,152.097,22.913,336.426,0.559,1,3,1,4,4,0
0.0,10.0,6.0,5.0,101.297,46.696,114.152,4.966,12,5,1,4,3,0
0.0,5.0,20.0,10.0,70.442,34.661,188.463,0.233,0,2,3,3,7,0
0.0,3.0,20.0,0.0,102.405,37.28,168.238,2.462,0,3,3,2,3,0
0.01,0.5,100.0,0.0,96.911,34.304,191.508,2.073,0,4,3,4,3,0
0.0,10.0,44.0,0.0,118.989,50.078,99.689,2.342,1,5,1,4,4,0
0.0,10.0,100.0,0.0,32.952,48.527,106.07,-39.614,4,5,1,5,3,0
0.01,2.0,30.0,30.0,154.744,27.031,269.949,3.838,7,2,3,3,1,0
0.01,7.0,100.0,0.0,125.223,30.812,224.552,2.617,1,2,1,4,7,0
0.01,8.0,0.0,30.0,98.14,27.853,259.03,1.946,14,3,3,3,5,0
0.0,2.0,40.0,0.0,65.262,44.25,126.122,2.952,4,3,3,2,8,0
0.0,10.0,0.0,0.0,84.511,52.446,90.674,26.367,2,4,3,3,1,0
0.0,5.0,90.0,0.0,55.408,30.361,229.375,1.272,0,3,3,3,3,0
0.0,0.01,88.0,0.0,135.445,32.527,207.438,4.06,4,5,1,4,1,0
5.0,50.0,67.0,33.0,119.481,35.674,180.315,16.659,4,5,1,4,2,0
0.0,20.0,2.0,0.0,109.082,87.386,14.435,10.119,24,5,1,4,1,0
0.0,0.5,100.0,0.0,153.493,41.703,139.791,2.987,1,3,1,2,3,0
0.0,50.0,70.0,0.0,201.478,46.72,114.043,8.839,7,5,1,3,2,0
0.01,0.1,50.0,40.0,24.641,30.43,228.62,2.703,6,1,3,4,4,0
2.0,10.0,0.0,60.0,144.739,29.807,235.492,4.489,13,3,3,3,1,0
0.0,10.0,10.0,0.0,166.196,21.739,360.0,2.158,0,4,3,2,3,0
0.0,20.0,20.0,0.0,35.857,44.628,124.077,5.789,7,5,1,3,3,0
0.0,0.01,20.0,0.0,50.118,31.444,218.026,6.328,5,5,1,4,3,0
5.0,20.0,67.0,33.0,113.512,49.675,101.307,14.909,5,5,1,4,2,0
0.1,5.0,70.0,10.0,126.485,33.48,198.689,2.221,9,4,3,4,2,0
0.0,0.2,100.0,0.0,97.368,35.789,179.412,2.811,1,3,1,2,3,0
0.0,1.0,40.0,0.0,157.293,23.367,327.957,1.289,1,3,1,4,4,0
0.0,20.0,2.0,0.0,109.306,93.398,7.069,8.755,24,5,1,3,1,0
0.0,30.0,2.0,0.0,100.358,91.369,9.446,9.541,25,5,1,4,3,0
0.0,0.2,20.0,0.0,48.637,39.867,150.837,8.938,6,5,1,3,3,0
0.0,0.1,100.0,0.0,115.246,72.237,38.433,6.181,2,3,1,3,1,0
0.0,40.0,10.0,0.0,63.496,32.653,206.246,6.004,0,3,1,3,4,0
0.0,20.0,10.0,0.0,52.225,30.174,231.414,3.516,3,3,1,4,4,0
10.0,35.0,0.0,50.0,79.479,37.845,164.235,10.274,10,3,3,4,5,0
0.0,20.0,10.0,0.0,55.334,35.244,183.735,6.604,3,3,1,4,2,0
0.0,0.01,100.0,0.0,236.403,70.138,42.577,5.351,1,3,1,3,1,0
0.02,2.0,53.0,47.0,206.089,39.679,152.021,8.042,2,2,3,3,3,0
0.0,0.1,100.0,0.0,135.89,70.767,41.309,8.679,2,3,1,3,1,0
0.0,20.0,0.0,0.0,134.643,1.042,9501.307,-2.806,9,2,3,4,2,0
0.0,10.0,30.0,0.0,30.82,80.154,24.759,11.998,4,5,1,3,3,0
0.2,0.8,15.0,20.0,163.935,32.755,205.295,0.742,17,2,3,3,8,0
0.0,0.5,100.0,0.0,46.406,32.556,207.159,3.662,5,3,1,4,2,0
0.2,0.8,17.0,13.0,161.649,32.166,210.886,1.493,13,2,3,3,1,0
0.0,20.0,0.0,0.0,81.245,42.605,134.715,19.523,0,3,1,3,8,0
0.0,5.0,100.0,0.0,61.16,66.75,49.812,11.869,34,3,3,3,2,0
0.0,5.0,100.0,0.0,56.026,71.457,39.944,0.99,23,1,3,3,3,0
40.0,80.0,40.0,30.0,98.684,62.891,59.005,7.417,17,3,1,3,3,0
1.0,15.0,50.0,10.0,64.074,46.048,117.165,5.709,11,2,3,3,5,0
0.0,0.5,100.0,0.0,47.189,32.687,205.928,3.837,5,3,1,4,2,0
0.0,0.1,100.0,0.0,167.099,63.111,58.452,10.263,0,3,1,3,3,0
0.0,20.0,100.0,0.0,84.358,54.043,85.038,19.763,0,3,1,4,3,0
40.0,80.0,40.0,30.0,110.773,62.177,60.832,7.84,16,4,1,3,3,0
10.0,50.0,50.0,0.0,90.3,46.918,113.137,6.269,3,4,1,4,3,0
0.1,10.0,40.0,10.0,90.3,46.918,113.137,6.269,4,4,1,4,7,0
0.0,5.0,100.0,0.0,49.406,72.638,37.669,18.495,26,1,3,3,4,0
0.0,5.0,100.0,0.0,64.796,62.806,59.22,20.157,24,2,3,3,6,0
0.0,40.0,25.0,0.0,82.959,59.454,68.198,16.237,4,3,1,3,3,0
0.0,0.1,100.0,0.0,114.116,24.989,300.179,7.964,3,3,1,3,2,0
0.0,1.7,0.0,0.0,87.779,36.813,171.643,3.108,6,5,1,4,1,0
0.0,20.0,0.0,0.0,38.832,20.559,386.414,-41.004,11,3,1,4,1,0
0.0,0.1,100.0,0.0,114.896,23.863,319.061,6.702,3,3,1,3,2,0
0.0,20.0,20.0,0.0,115.11,68.912,45.113,5.13,7,5,1,4,2,0
0.0,0.01,0.0,0.0,52.982,11.594,762.491,-7.209,7,3,1,4,7,0
0.0,0.2,0.0,0.0,49.89,0.128,12300.0,-24.584,9,3,1,4,1,0
0.0,1.5,0.0,0.0,113.778,45.018,122.134,5.292,7,5,1,4,1,0
0.0,0.01,100.0,0.0,103.95,16.444,508.128,6.703,1,3,1,3,2,0
0.0,1.0,45.0,0.0,49.55,32.032,212.188,2.828,2,3,3,3,2,0
0.0,1.0,60.0,0.0,24.344,43.309,130.898,8.449,6,3,1,3,4,0
0.0,5.0,0.0,0.0,92.268,49.737,101.059,1.56,12,3,3,4,5,0
0.0,10.0,0.0,0.0,81.849,46.347,115.764,5.021,2,3,1,3,3,0
0.0,20.0,20.0,0.0,90.469,80.031,24.952,20.857,12,3,3,3,2,0
0.0,12.0,0.0,0.0,81.993,24.611,306.323,7.207,1,5,1,4,7,0
0.0,10.0,0.0,0.0,81.691,15.104,562.081,1.526,0,3,1,3,6,0
0.0,15.0,0.0,0.0,131.122,19.112,423.23,2.242,0,3,1,4,3,0
0.0,10.0,0.0,0.0,93.823,16.113,520.609,1.773,0,3,1,3,6,0
0.0,10.0,90.0,0.0,134.574,77.254,29.443,23.387,5,3,1,3,2,0
0.02,3.0,83.0,17.0,83.561,32.451,208.153,5.046,13,1,1,4,3,0
0.2,3.0,80.0,20.0,69.364,27.428,264.587,1.062,13,1,1,4,2,0
0.01,30.0,40.0,10.0,117.129,67.02,49.209,1.705,18,3,3,4,2,0
0.01,3.0,91.0,9.0,85.175,30.106,232.162,2.915,11,1,1,4,3,0
0.0,6.0,0.0,0.0,104.703,53.254,87.779,26.77,15,2,3,2,2,0
0.01,30.0,40.0,10.0,122.215,63.421,57.678,0.0,18,3,3,3,2,0
0.0,1.0,80.0,0.0,66.968,20.312,392.308,11.184,32,5,3,3,1,0
0.0,1.0,30.0,0.0,80.618,53.262,87.751,9.891,4,3,1,3,5,0
0.0,25.0,15.0,0.0,37.425,38.086,162.566,3.072,1,2,1,3,3,0
0.0,7.0,50.0,0.0,92.55,18.212,449.081,-15.331,12,3,1,2,3,1
0.0,3.0,70.0,0.0,54.642,52.139,91.795,6.496,11,4,3,3,1,0
0.01,11.0,100.0,0.0,128.533,87.76,13.947,9.493,4,5,3,4,7,0
0.0,3.0,40.0,10.0,105.93,37.554,166.191,1.075,1,3,1,2,4,0
0.0,1.0,0.0,0.0,91.148,52.717,89.693,9.435,1,3,1,3,2,0
0.0,1.0,0.0,0.0,63.259,44.634,124.042,7.763,1,3,1,3,8,0
0.0,10.0,0.0,0.0,95.369,42.028,137.936,3.38,12,4,3,3,3,0
0.0,5.0,10.0,0.0,109.728,50.218,99.13,13.599,1,1,3,3,3,0
0.0,20.0,30.0,0.0,74.595,25.097,298.462,-27.019,15,1,3,2,7,0
0.0,1.0,80.0,0.0,71.826,9.595,942.185,5.919,29,5,3,3,3,0
0.0,1.0,80.0,0.0,40.401,24.809,303.078,2.625,28,5,3,3,5,0
0.0,0.01,10.0,0.0,92.226,65.665,52.288,6.913,25,5,1,3,4,0
0.0,90.0,0.0,0.0,93.484,33.333,200.0,3.962,13,1,3,2,2,0
0.0,10.0,90.0,0.0,64.099,59.605,67.771,17.565,13,2,1,4,3,0
0.0,5.0,10.0,0.0,125.239,42.831,133.476,21.881,1,1,3,3,3,0
0.0,15.0,0.0,0.0,125.641,38.712,158.32,5.525,6,4,3,3,3,0
0.0,30.0,10.0,0.0,106.145,57.773,73.092,9.674,25,5,1,3,4,0
0.0,15.0,0.0,0.0,117.167,43.211,131.42,2.396,7,4,3,3,4,0
0.0,50.0,0.0,0.0,107.009,26.271,280.652,0.4,13,1,3,2,2,0
0.0,90.0,10.0,0.0,98.368,60.25,65.976,13.688,25,5,1,3,4,0
0.0,30.0,0.0,0.0,22.164,52.534,90.352,4.719,2,3,1,3,1,0
0.0,3.0,0.0,0.0,38.695,44.239,126.044,5.448,0,3,1,3,5,0
0.0,30.0,100.0,0.0,74.705,35.083,185.042,2.447,7,5,1,2,5,0
0.0,30.0,20.0,0.0,104.944,37.873,164.039,-9.867,1,5,3,2,8,0
0.0,30.0,0.0,0.0,313.444,54.527,83.394,5.879,23,3,1,3,7,0
0.0,10.0,0.0,0.0,176.637,56.386,77.348,3.918,24,3,1,3,2,0
0.0,30.0,0.0,0.0,375.553,49.325,102.735,3.521,18,3,1,3,7,0
0.0,30.0,30.0,0.0,189.914,68.917,45.103,7.77,23,3,1,3,2,0
0.0,10.0,30.0,0.0,211.842,24.367,310.389,4.824,4,2,3,3,5,0
0.0,10.0,30.0,0.0,249.64,32.592,206.822,2.189,4,2,3,4,4,0
0.0,2.0,0.0,0.0,137.492,81.553,22.62,4.44,5,5,1,2,2,0
0.0,0.5,70.0,0.0,104.212,61.888,61.583,5.404,4,5,1,4,2,0
0.0,10.0,30.0,0.0,216.083,27.244,267.056,1.666,4,2,3,4,5,0
0.0,0.05,70.0,0.0,117.644,66.028,51.45,4.479,4,5,1,4,2,0
0.0,0.05,100.0,0.0,80.851,61.891,61.575,6.494,1,5,1,4,2,0
0.0,0.05,100.0,0.0,102.841,61.821,61.759,5.989,9,5,1,4,3,0
0.0,20.0,30.0,0.0,94.768,30.886,223.775,12.707,4,3,3,3,7,0
0.0,3.0,100.0,0.0,168.868,4.245,2255.556,-10.335,7,3,3,2,1,0
0.0,0.1,100.0,0.0,168.868,4.245,2255.556,-10.335,5,4,1,2,8,0
0.05,10.0,0.0,30.0,35.459,29.853,234.974,6.052,26,1,3,3,1,0
0.05,10.0,0.0,30.0,30.389,29.881,234.661,4.703,21,1,3,3,2,0
0.05,10.0,0.0,30.0,43.64,29.689,236.823,1.502,26,1,3,3,1,0
0.0,1.0,100.0,0.0,113.803,11.771,749.54,-1.532,18,3,3,3,3,0
0.0,5.0,50.0,0.0,91.77,13.923,618.215,-2.575,14,3,3,3,3,0
0.0,5.0,100.0,0.0,98.9,10.688,835.609,-4.7,14,3,3,3,3,0
0.01,1.0,85.0,15.0,132.081,5.504,1716.88,0.618,0,3,3,3,5,0
0.0,5.0,10.0,0.0,118.413,48.105,107.878,8.057,14,3,3,4,5,0
0.0,6.0,100.0,0.0,186.095,55.477,80.256,7.472,4,3,3,4,5,0
0.0,0.5,57.2,0.0,59.124,0.584,12300.0,-3.457,6,4,1,3,3,0
0.0,1.0,80.0,10.0,63.069,42.004,138.074,0.745,11,4,3,2,2,0
0.0,40.0,100.0,0.0,30.833,44.263,125.925,2.268,22,2,3,4,3,0
1.0,10.0,20.0,10.0,120.103,41.049,143.614,-5.924,6,3,3,4,3,0
0.0,3.0,100.0,0.0,55.07,31.215,220.356,8.702,7,3,3,2,1,0
0.0,10.0,80.0,0.0,97.156,30.824,224.42,5.294,13,3,1,4,3,0
5.0,10.0,0.0,30.0,109.22,41.248,142.439,0.904,5,3,3,3,3,0
5.0,10.0,0.0,30.0,116.296,38.353,160.736,1.969,5,3,3,4,2,0
0.0,10.0,25.0,0.0,29.084,26.169,282.124,0.295,5,3,1,3,3,0
5.0,15.0,0.0,30.0,145.09,42.548,135.031,0.921,5,3,3,3,1,0
0.0,20.0,80.0,0.0,68.392,41.3,142.133,1.932,8,2,3,4,2,0
0.0,0.01,100.0,0.0,108.386,26.607,275.844,7.808,3,2,3,3,5,0
0.0,0.1,100.0,0.0,97.321,60.119,66.337,0.714,0,3,3,2,1,0
0.0,0.01,100.0,0.0,93.749,35.237,183.791,1.042,12,3,1,3,4,0
0.0,10.0,90.0,0.0,65.447,35.758,179.655,3.593,7,2,3,4,3,0
0.01,25.0,80.0,5.0,66.036,41.299,142.134,0.689,6,2,3,3,5,0
0.0,0.4,100.0,0.0,61.528,48.481,106.267,9.586,0,5,3,3,3,0
0.0,15.0,0.0,0.0,37.696,7.33,1264.286,-65.278,6,1,1,2,3,0
0.01,0.4,40.0,50.0,71.279,20.858,379.423,-12.995,23,3,3,4,1,0
1.0,0.01,0.0,10.0,221.498,12.411,705.738,-8.446,0,3,3,4,2,0
0.5,0.01,0.0,10.0,215.167,15.473,546.294,1.813,0,3,3,4,3,0
0.1,10.0,0.0,0.0,22.748,9.645,936.792,-61.6,1,2,3,2,2,0
0.0,20.0,20.0,30.0,202.902,54.37,83.924,11.656,1,3,1,3,3,0
0.01,30.0,16.0,11.0,84.129,37.446,167.05,-23.127,15,3,3,4,3,1
0.0,0.1,90.0,0.0,125.126,26.921,271.452,2.917,1,3,1,2,2,0
1.0,10.0,14.0,8.0,112.267,24.84,302.594,0.487,0,5,1,4,4,0
0.0,26.6,90.0,0.0,61.385,23.812,319.965,2.366,2,5,1,4,3,0
0.01,0.01,59.0,2.0,85.955,38.701,158.393,-5.402,3,5,3,4,3,0
12.0,20.0,0.0,80.0,66.591,15.797,533.018,-18.875,0,3,2,4,5,0
0.01,0.01,30.0,70.0,60.327,23.296,329.259,0.286,1,5,1,4,3,0
0.0,0.01,0.0,0.0,174.745,23.888,318.628,9.652,1,3,3,1,4,0
0.0,0.01,50.0,0.0,118.6,40.737,145.478,0.68,9,3,1,3,1,0
0.0,43.0,0.0,0.0,112.664,68.819,45.309,4.626,2,3,1,4,3,0
0.0,1.0,100.0,0.0,72.178,10.861,820.707,-1.561,4,1,3,3,3,0
0.0,10.0,50.0,0.0,91.066,38.262,161.354,1.017,5,3,1,3,7,0
80.0,20.0,0.0,80.0,66.953,25.83,287.15,-4.647,0,3,2,3,8,0
0.01,0.1,30.0,70.0,58.199,26.958,270.946,-5.998,1,5,1,4,3,0
0.0,10.0,60.0,0.0,264.243,49.749,101.01,2.347,7,3,3,4,3,0
0.0,5.0,40.0,0.0,146.093,41.6,140.385,11.682,1,5,1,4,5,0
0.0,10.0,100.0,0.0,131.396,51.697,93.433,4.621,4,5,1,4,5,0
0.0,7.0,0.0,0.0,131.289,45.671,118.959,1.983,1,2,3,3,3,0
0.1,0.01,0.0,5.0,71.969,30.613,226.661,2.701,43,3,1,4,4,0
0.0,7.0,0.0,0.0,145.064,46.03,117.25,1.928,1,2,3,3,3,0
0.0,10.0,50.0,0.0,87.361,43.436,130.226,1.183,5,3,1,3,7,0
0.0,2.0,100.0,0.0,121.854,26.425,278.426,7.429,4,5,3,3,1,0
0.0,10.0,60.0,0.0,254.771,48.013,108.275,-2.389,7,3,3,4,3,0
0.0,10.0,100.0,0.0,152.181,48.9,104.5,5.02,3,5,1,4,2,0
0.1,0.01,0.0,5.0,93.953,32.904,203.912,3.856,51,3,1,3,4,0
0.0,0.01,0.0,0.0,100.475,33.014,202.902,1.899,43,3,1,4,4,0
0.0,10.0,60.0,0.0,252.08,48.484,106.254,3.888,7,3,3,4,3,0
0.0,15.0,0.0,0.0,82.241,64.415,55.244,7.837,11,5,1,4,4,0
0.0,10.0,80.0,20.0,123.604,19.42,414.93,3.4,2,2,3,3,3,0
10.0,80.0,0.0,0.0,74.836,38.172,161.973,-0.995,0,5,3,4,7,0
0.0,10.0,0.0,0.0,164.413,41.421,141.423,0.504,9,5,1,4,3,0
0.0,15.0,20.0,0.0,118.086,26.459,277.947,0.351,5,3,1,3,4,0
0.0,3.0,90.0,0.0,187.125,38.074,162.647,2.389,1,4,1,3,3,0
0.01,5.0,100.0,0.0,215.899,31.578,216.672,0.201,10,3,1,4,2,0
0.0,10.0,5.0,0.1,151.658,61.684,62.128,4.977,6,3,1,4,3,0
70.0,70.0,58.0,42.0,71.73,25.971,285.041,1.184,0,5,1,4,4,0
0.0,0.01,0.0,0.0,234.189,44.462,124.91,3.907,0,1,3,2,2,0
0.0,0.2,100.0,0.0,72.405,17.302,477.975,0.22,0,5,1,4,2,0
0.0,0.01,100.0,0.0,102.549,17.483,471.98,3.668,0,5,1,4,1,0
5.0,15.0,0.0,41.0,66.859,24.395,309.926,4.378,1,3,3,2,4,0
0.01,0.01,0.0,28.0,27.924,41.153,142.995,-19.907,8,3,3,4,1,0
0.0,1.0,0.0,0.0,194.796,27.112,268.839,0.577,4,3,1,4,3,0
0.0,1.0,0.0,0.0,208.653,27.457,264.209,0.709,4,3,1,4,3,0
0.0,0.1,0.0,0.0,167.159,42.659,134.42,11.123,0,1,3,3,3,0
0.0,0.01,100.0,0.0,102.284,14.088,609.836,-0.05,0,5,1,3,3,0
0.0,15.0,20.0,0.0,168.728,-14.411,-793.923,-29.539,5,3,1,3,1,0
0.0,30.0,60.0,0.0,226.817,16.988,488.654,-0.133,1,3,1,3,2,0
0.0,0.01,0.0,0.0,101.105,23.79,320.339,-6.314,0,3,1,4,2,0
0.0,5.0,0.0,0.0,180.036,23.126,332.031,2.459,2,3,3,2,2,0
0.0,30.0,30.0,0.0,364.423,28.526,250.562,1.548,0,3,1,4,3,0
0.0,5.0,0.0,0.0,212.651,20.081,397.984,-2.564,0,3,3,2,3,0
1.0,5.0,50.0,50.0,118.182,29.556,238.341,-5.814,0,2,3,4,2,0
0.0,5.0,0.0,0.0,179.214,16.94,490.328,1.447,2,2,3,4,2,0
0.01,1.0,50.0,25.0,173.996,25.529,291.712,1.687,1,3,3,2,7,0
0.0,5.0,100.0,0.0,186.774,31.663,215.823,3.147,0,5,1,3,3,0
0.01,1.0,35.0,40.0,220.781,28.026,256.813,1.393,1,3,3,3,7,0
0.0,5.0,0.0,0.0,149.105,30.215,230.966,1.135,3,3,1,3,7,0
0.0,0.1,0.0,0.0,74.474,21.856,357.532,-12.83,3,3,1,3,3,0
0.01,1.0,35.0,40.0,329.222,30.159,231.577,1.049,1,3,3,3,3,0
0.0,0.5,100.0,0.0,276.428,34.008,194.052,1.133,4,3,3,3,3,0
0.0,0.01,100.0,0.0,183.446,26.783,273.373,-0.736,0,2,1,3,1,0
0.1,0.0,0.0,100.0,85.1,73.974,35.183,25.872,4,5,3,3,5,0
0.0,5.0,0.0,0.0,229.832,20.571,386.127,4.254,3,3,3,2,3,0
0.01,0.02,0.0,40.0,109.408,41.071,143.481,7.948,0,3,1,3,1,0
0.01,0.02,0.0,40.0,134.928,37.305,168.058,10.405,0,3,1,3,4,0
0.0,5.0,0.0,0.0,201.72,17.619,467.568,0.289,0,2,3,4,2,0
0.0,5.0,0.0,0.0,84.125,24.777,303.597,-10.492,3,3,1,3,3,0
0.0,5.0,0.0,0.0,178.21,15.217,557.155,0.817,1,2,3,4,2,0
0.0,0.01,100.0,0.0,193.035,27.759,260.245,0.108,0,2,1,3,2,0
0.01,0.01,0.0,40.0,75.544,35.083,185.036,15.65,0,3,1,2,4,0
0.0,10.0,0.0,0.0,279.97,50.033,99.869,1.728,0,5,1,5,3,0
0.0,3.0,10.0,0.0,279.97,50.033,99.869,1.728,0,4,1,4,8,0
0.1,0.5,13.0,87.0,97.299,18.065,453.559,-10.759,2,3,3,3,3,0
0.0,1.0,0.0,40.0,49.403,47.589,110.133,-19.563,0,3,1,1,2,0
0.0,10.0,0.0,0.0,213.558,5.769,1633.333,0.045,0,5,1,2,1,0
0.0,0.5,100.0,0.0,931.018,32.955,203.441,1.926,0,4,1,3,4,0
0.0,0.1,0.0,0.0,39.062,44.824,123.094,39.0,9,3,1,3,4,0
0.1,20.0,0.0,38.0,346.049,12.171,721.609,-4.612,16,5,3,3,4,0
0.01,20.0,10.0,0.0,133.187,47.443,110.779,2.1,0,3,1,3,5,0
0.0,20.0,35.0,5.0,841.136,26.352,279.481,0.194,21,5,1,4,3,0
0.0,20.0,0.0,0.0,333.67,22.04,353.725,1.408,8,5,3,3,2,0
0.0,0.5,0.0,0.0,744.307,23.11,332.705,1.063,1,3,3,2,3,0
0.0,20.0,20.0,0.0,1.007,41.484,141.06,-1372.727,10,1,3,2,2,0
0.01,40.0,90.0,10.0,198.289,24.284,311.789,2.307,1,3,3,2,3,0
0.0,20.0,0.0,0.0,273.747,11.94,737.555,1.21,8,5,3,3,3,0
30.0,70.0,100.0,0.0,346.049,12.171,721.609,-4.612,0,3,3,4,7,0
0.0,1.0,100.0,0.0,458.989,26.357,279.404,1.909,18,1,3,3,4,0
0.0,20.0,0.0,10.0,200.45,15.172,559.102,-5.299,8,4,1,3,7,0
2.0,30.0,0.0,0.0,113.837,46.443,115.321,3.604,2,3,3,4,7,0
0.1,5.0,20.0,5.0,261.092,30.132,231.87,1.269,8,4,3,3,3,0
1.0,20.0,30.0,10.0,143.853,35.058,185.243,1.924,20,3,1,4,2,0
0.0,5.0,50.0,0.0,101.834,14.711,579.751,-11.193,6,5,1,4,1,0
0.5,5.0,10.0,10.0,172.869,17.007,487.985,-3.57,17,4,3,3,3,0
0.5,5.0,10.0,10.0,214.997,18.694,434.929,1.14,17,4,3,3,3,0
0.0,5.0,50.0,0.0,112.598,21.198,371.745,1.669,6,5,1,4,1,0
0.0,5.0,50.0,0.0,103.59,22.933,336.05,0.767,6,5,1,4,1,0
0.01,25.0,67.0,3.0,116.545,46.45,115.285,1.636,8,3,3,4,2,0
0.01,10.0,30.0,3.0,137.91,40.694,145.734,3.278,8,3,3,4,2,0
0.0,0.01,0.0,0.0,60.145,44.654,123.945,0.637,5,2,1,3,7,0
0.0,15.0,50.0,0.0,452.317,58.828,69.988,1.759,0,5,1,4,5,0
0.0,20.0,40.0,0.0,452.323,58.828,69.988,1.759,2,5,1,3,3,0
0.0,50.0,50.0,0.0,118.369,67.347,48.484,2.36,11,4,1,3,1,0
0.0,1.0,40.0,0.0,12.654,45.205,121.215,-11.95,15,2,1,1,4,0
0.0,40.0,70.0,0.0,61.255,26.825,272.78,7.697,1,3,1,3,7,0
0.53,20.0,53.0,4.0,100.446,32.059,211.927,3.444,7,4,1,4,5,0
0.2,5.0,37.0,3.0,110.231,57.699,73.313,3.79,53,4,3,4,2,1
