회사주소_시(도),한국표준산업분류(KSIC)코드_10차,상장여부,인수합병(MnA) 경험여부,가중치,벤처확인 유형,기업성장단계,제조 및 비제조,대표이사_창업자여부,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업자 과거창업 경험 여부,융자(정책)_경험여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,전공과 업종 일치 여부,연구개발관련전담부서보유여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,해외수출 및 진출과정 애로사항,제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),정규직비율,학력별 인력구성비(고졸이하),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),부서별_인력구성(관리),부서별_인력구성(생산),부서별_인력구성(영업),부서별_인력구성(RnD),매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),투자액비(국내설비),투자액비(RnD),투자액비(해외),투자액비(기타),부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,창업 당시 창업자 실무경험 년수(년),벤처확인제도 혜택(평균),벤처인프라 수준(평균),등록보유(합계),출원중(합계),경영상 애로사항(개수),벤처캐피털(투자조합포함) 투자 경험여부
세종,C30332,2,2.0,10.466,2,3,1,1.0,4,3,6,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,1.0,2.0,4.0,4.0,2.0,0.0,1.0,48.0,38.0,11.0,3.0,0.0,19.444,80.556,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,23.3445270464964,68.94062003929274,40.549,7.189395677799607,-6045.455,-0.776,0.608,171.748,-3867.213,-134.615,0.591,39.535,15991.667,14.0,2.833,3.0,1,0,8,0
경북,C30332,2,2.0,6.284,2,3,2,1.0,2,5,6,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,1.0,2.0,3.0,2.0,5.0,0.0,1.0,30.0,30.0,40.0,0.0,0.0,38.983,45.763,8.475,6.78,0.0,80.0,20.0,0.0,0.0,0.0,35.154,64.846,0.0,0.0,138.571,41.916,1.423,182.276,434.857,6.189,2.346,268.947,36918.644,10.0,3.833,3.25,1,0,7,0
충남,C30391,2,2.0,6.284,2,3,2,1.0,5,3,7,3,1.0,3.0,1,2.0,4.0,1,1,2.0,1.0,2,2.0,3.0,4.0,3.0,0.5,0.02,1.0,40.0,18.0,41.0,1.0,0.0,5.714,54.286,4.286,7.143,40.0,0.0,0.0,0.0,0.0,60.0,74.074,25.926,0.0,0.0,-575.143,-21.046,-57.047,41.072,-195.152,111.328,-32.627,-289.345,17597.143,27.0,4.0,3.25,45,18,11,0
충북,C30391,1,2.0,10.466,2,3,2,1.0,2,2,5,3,1.0,1.0,2,2.0,3.0,1,1,1.0,1.0,2,3.0,3.0,3.0,3.0,10.0,0.0,1.0,50.0,10.0,40.0,0.0,0.0,53.333,24.444,8.889,13.333,0.0,0.0,30.0,0.0,70.0,0.0,41.064,58.936,0.0,0.0,490.123,16.946,-20.54,58.446,344.901,-70.842,-12.958,-161.56,40506.667,7.0,4.0,2.25,15,0,6,0
경북,C30391,2,1.0,6.284,2,3,1,2.0,3,3,6,3,1.0,1.0,1,2.0,4.0,2,1,2.0,1.0,2,2.0,1.0,3.0,2.0,10.0,0.0,1.0,57.0,10.0,33.0,0.0,0.0,17.143,77.143,2.857,2.857,0.0,80.0,20.0,0.0,0.0,0.0,95.739,4.261,0.0,0.0,435.033,18.69,-5.265,68.593,366.994,-19.322,-2.529,-73.067,16551.429,15.0,3.5,3.5,2,0,8,0
부산,C30391,2,2.0,6.284,2,2,1,1.0,2,3,6,3,1.0,3.0,2,2.0,3.0,2,1,1.0,1.0,2,2.0,2.0,4.0,3.0,0.01,0.0,1.0,46.0,24.0,30.0,0.0,0.0,30.769,64.615,3.077,1.538,0.0,0.0,100.0,0.0,0.0,0.0,94.354,5.646,0.0,0.0,466.05,17.666,2.177,75.495,427.338,9.305,5.013,215.217,27343.077,3.0,3.5,3.5,2,0,6,0
충북,C30391,2,2.0,12.305,2,3,2,1.0,4,3,9,3,1.0,3.0,1,2.0,5.0,2,1,1.0,1.0,2,5.0,2.0,2.0,2.0,20.0,10.0,0.939,48.0,29.0,23.0,0.0,0.0,14.286,65.306,6.122,8.163,0.0,0.0,43.0,0.0,0.0,57.0,94.444,5.556,0.0,0.0,342.492,22.599,0.876,581.36,2572.472,22.523,0.922,345.985,104893.878,16.0,3.667,3.5,1,0,7,0
충남,C30391,2,2.0,10.466,2,2,1,1.0,3,3,6,3,1.0,3.0,2,2.0,3.0,2,1,1.0,3.0,2,3.0,2.0,4.0,3.0,5.0,0.0,1.0,50.0,14.0,36.0,0.0,0.0,5.0,87.5,7.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,561.002,15.129,0.809,122.149,807.407,6.536,3.953,203.472,18530.0,14.0,3.833,3.75,1,0,9,0
충북,C30391,2,2.0,64.763,2,3,2,2.0,1,3,6,3,1.0,3.0,2,2.0,5.0,1,2,1.0,1.0,2,2.0,2.0,3.0,2.0,5.0,0.1,1.0,20.0,30.0,50.0,0.0,0.0,11.111,55.556,0.0,33.333,0.0,0.0,70.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,610.343,14.078,-2.204,130.879,929.69,-20.489,-0.881,-38.146,316611.111,5.0,3.667,2.75,14,0,5,0
경북,C30391,2,2.0,6.284,2,3,2,1.0,3,3,6,3,1.0,3.0,1,1.0,4.0,2,1,1.0,1.0,2,1.0,2.0,3.0,3.0,25.0,0.0,1.0,46.0,26.0,25.0,3.0,0.0,51.613,37.634,2.151,8.602,30.0,0.0,70.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,188.801,34.626,2.818,139.846,403.877,11.379,3.857,321.281,43353.763,20.0,3.667,3.0,21,1,6,0
충남,C30391,2,2.0,10.466,2,5,1,2.0,5,5,5,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,3.0,2.0,3.0,3.0,15.0,0.5,1.0,57.0,6.0,31.0,6.0,0.0,11.111,25.0,55.556,8.333,5.0,90.0,0.0,0.0,0.0,5.0,0.0,6.25,0.0,93.75,163.404,37.964,2.534,168.038,442.619,11.215,4.311,633.553,62052.778,28.0,3.667,3.75,0,0,4,0
강원,C30391,2,2.0,6.284,1,3,1,1.0,3,5,6,3,1.0,1.0,2,2.0,4.0,2,3,2.0,1.0,2,3.0,3.0,4.0,3.0,30.0,0.0,1.0,62.0,24.0,12.0,2.0,0.0,23.529,70.588,1.176,4.706,0.0,100.0,0.0,0.0,0.0,0.0,54.894,45.106,0.0,0.0,294.965,25.319,0.785,242.687,958.527,7.526,1.841,167.179,20828.235,17.0,3.833,3.25,1,0,2,0
충북,C30391,2,2.0,10.466,2,3,2,1.0,3,5,6,3,1.0,1.0,1,1.0,3.0,2,1,2.0,1.0,2,2.0,2.0,3.0,3.0,5.0,0.0,1.0,55.0,35.0,10.0,0.0,0.0,22.5,62.5,5.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,569.737,14.931,2.547,135.928,910.362,23.191,3.785,230.22,27675.0,0.0,4.333,3.25,0,0,6,0
강원,C30391,2,2.0,2.828,2,4,1,1.0,4,3,6,3,1.0,1.0,1,1.0,4.0,2,1,1.0,4.0,2,3.0,2.0,3.0,3.0,10.0,0.0,1.0,40.0,23.0,34.0,3.0,0.0,14.0,70.0,5.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,92.625,7.375,0.0,0.0,36.802,73.098,-6.67,34.173,46.749,-3.118,13.933,1624.299,12474.0,11.0,3.5,3.5,1,1,8,0
경북,C30391,2,2.0,2.828,2,5,2,1.0,3,2,6,1,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,5.0,3.0,4.0,4.0,5.0,0.0,1.0,45.0,25.0,25.0,5.0,0.0,22.222,65.926,1.481,9.63,0.0,100.0,0.0,0.0,0.0,0.0,35.897,64.103,0.0,0.0,638.242,13.546,-1.71,150.32,1109.724,-18.981,-0.716,-62.963,17582.963,13.0,3.667,3.75,3,0,4,0
경남,C30391,2,2.0,12.305,2,3,1,1.0,3,5,6,3,1.0,3.0,2,1.0,3.0,2,1,2.0,3.0,2,3.0,1.0,3.0,2.0,12.0,0.0,0.975,46.0,22.0,22.0,10.0,0.0,27.5,50.0,5.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,37.5,0.0,37.5,215.675,31.678,0.701,165.429,522.218,3.66,1.529,101.408,35315.0,20.0,4.167,3.25,3,0,8,0
인천,C30391,2,2.0,6.292,2,3,1,1.0,3,3,5,3,2.0,1.0,2,1.0,4.0,1,3,1.0,1.0,2,3.0,3.0,2.0,2.0,0.01,0.0,0.986,60.0,35.0,5.0,0.0,0.0,16.901,54.93,8.451,14.085,88.2,0.0,11.8,0.1,0.0,0.0,0.0,15.015,0.0,84.985,184.745,35.119,0.689,169.989,484.037,3.334,1.767,177.592,42322.535,10.0,5.0,4.25,9,0,2,0
경남,C30391,2,2.0,3.133,2,4,2,2.0,3,3,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,4.0,2,3.0,3.0,4.0,4.0,30.0,0.0,1.0,20.0,30.0,45.0,5.0,0.0,22.222,50.0,7.937,19.841,0.0,100.0,0.0,0.0,0.0,0.0,23.3445270464964,68.94062003929274,40.549,7.189395677799607,344.498,22.497,1.376,159.971,711.069,9.787,3.558,351.922,96005.556,12.0,4.0,4.0,3,0,5,0
대구,C30391,2,2.0,64.763,2,3,2,1.0,3,2,6,3,1.0,3.0,1,2.0,3.0,1,1,1.0,1.0,1,1.0,3.0,4.0,3.0,3.0,0.0,1.0,17.0,17.0,49.0,17.0,0.0,0.0,55.556,11.111,33.333,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,647.589,13.376,4.204,96.6,722.172,30.358,3.52,218.238,336211.111,15.0,3.833,2.5,9,3,3,1
전북,C30391,2,2.0,32.425,2,3,2,1.0,3,2,6,3,1.0,3.0,1,2.0,5.0,2,1,2.0,3.0,2,3.0,3.0,4.0,3.0,0.01,0.0,1.0,70.0,15.0,15.0,0.0,0.0,10.714,67.857,3.571,17.857,0.0,50.0,50.0,0.0,0.0,0.0,81.443,18.557,0.0,0.0,343.21,22.563,2.261,124.95,553.792,12.522,3.631,207.273,11214.286,10.0,3.5,4.0,2,0,3,0
충남,C30391,2,2.0,6.284,2,4,2,2.0,2,3,6,3,1.0,1.0,2,1.0,3.0,2,1,1.0,1.0,1,1.0,3.0,3.0,2.0,2.0,0.0,1.0,13.0,27.0,60.0,0.0,0.0,21.429,61.429,7.143,10.0,0.0,0.0,45.0,0.0,55.0,0.0,50.0,50.0,0.0,0.0,464.637,17.711,-1.461,185.435,1047.032,-15.302,0.269,17.241,29227.143,8.0,4.0,2.75,2,0,3,0
경기,C30391,1,1.0,2.828,4,3,2,1.0,2,3,5,3,1.0,3.0,2,2.0,5.0,2,3,2.0,1.0,2,2.0,3.0,4.0,4.0,0.01,30.0,1.0,1.0,8.0,90.0,1.0,0.0,47.955,5.948,0.0,30.112,10.0,0.0,0.0,0.0,0.0,90.0,21.764,74.353,3.883,0.0,33.304,75.017,9.194,114.751,152.967,14.063,11.988,1325.924,77877.323,4.0,3.167,3.25,24,1,6,0
경남,C30391,2,2.0,10.5,2,3,1,1.0,3,5,6,3,1.0,3.0,2,1.0,3.0,2,1,2.0,1.0,2,4.0,1.0,3.0,2.0,12.0,0.0,1.0,46.0,22.0,22.0,10.0,0.0,31.429,45.714,5.714,11.429,0.0,100.0,0.0,0.0,0.0,0.0,41.364,39.091,0.0,19.545,210.583,32.197,1.118,147.207,457.199,5.112,1.299,107.143,34327.027,20.0,4.167,3.5,3,0,9,0
경기,C30391,2,2.0,10.466,2,4,2,1.0,3,5,6,3,1.0,1.0,2,2.0,3.0,2,3,2.0,2.0,2,5.0,1.0,4.0,3.0,2.0,0.0,1.0,40.0,15.0,42.0,3.0,0.0,21.212,66.667,3.03,9.091,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,302.963,24.816,1.129,100.436,404.721,4.571,2.978,160.0,24418.182,20.0,3.833,3.25,1,0,5,0
울산,C30391,2,2.0,6.284,2,4,2,2.0,2,3,6,3,1.0,3.0,2,2.0,3.0,2,3,1.0,2.0,2,3.0,2.0,2.0,2.0,10.0,0.01,1.0,50.0,18.0,30.0,2.0,0.0,18.75,68.75,6.25,6.25,0.0,5.0,0.0,0.0,0.0,95.0,91.529,8.471,0.0,0.0,265.811,27.337,2.301,94.292,344.932,7.935,5.936,202.743,57595.0,10.0,3.5,3.0,3,0,8,0
광주,C30391,2,2.0,10.466,2,4,1,1.0,3,2,5,3,1.0,3.0,2,1.0,4.0,2,1,2.0,1.0,2,3.0,2.0,3.0,2.0,5.0,0.0,1.0,56.0,12.0,30.0,2.0,0.0,10.87,36.957,43.478,8.696,0.0,100.0,0.0,0.0,0.0,0.0,18.231,81.769,0.0,0.0,373.529,21.118,0.438,104.094,492.917,2.161,0.244,11.494,17852.174,11.0,3.0,2.75,33,3,5,0
광주,C30391,2,2.0,10.5,1,2,1,1.0,5,3,6,3,2.0,3.0,2,1.0,4.0,2,3,2.0,3.0,2,3.0,3.0,3.0,3.0,2.0,0.01,1.0,27.0,40.0,30.0,3.0,0.0,14.706,61.765,8.824,14.706,0.0,0.0,90.0,0.0,0.0,10.0,32.959,44.569,0.0,22.472,125.708,44.305,2.986,66.687,150.517,4.494,7.823,379.71,9850.0,30.0,3.667,3.25,1,0,5,0
경북,C30391,1,2.0,2.828,3,3,1,1.0,2,2,8,3,1.0,3.0,2,1.0,5.0,2,1,2.0,1.0,2,1.0,2.0,4.0,3.0,10.0,0.01,1.0,46.0,20.0,33.7,0.2,0.1,13.905,70.414,5.03,8.876,70.0,0.0,10.0,0.0,0.0,20.0,41.752,58.248,0.0,0.0,258.084,27.926,-0.819,82.19,294.309,-2.41,1.369,68.121,20916.864,0.0,3.0,3.0,40,5,7,1
서울,C30391,2,2.0,64.763,2,4,2,1.0,1,2,6,3,1.0,3.0,1,2.0,4.0,1,3,1.0,2.0,2,5.0,2.0,3.0,2.0,0.1,0.0,1.0,30.0,20.0,40.0,10.0,0.0,11.111,66.667,11.111,11.111,0.0,0.0,100.0,0.0,0.0,0.0,62.2,37.8,0.0,0.0,279.069,26.38,0.42,148.889,564.39,2.373,1.808,166.884,420700.0,5.0,3.5,2.75,9,0,2,0
경기,C30391,2,2.0,6.284,2,3,2,1.0,3,3,6,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,3.0,2.0,4.0,3.0,5.0,0.0,1.0,52.0,15.0,25.0,8.0,0.0,13.889,75.0,4.167,6.944,0.0,100.0,0.0,0.0,0.0,0.0,23.567,76.433,0.0,0.0,430.502,18.85,-4.715,110.634,586.915,-27.671,1.681,86.792,19001.389,12.0,3.667,3.5,0,0,7,0
인천,C30391,2,2.0,32.425,1,2,2,1.0,2,2,10,3,1.0,1.0,2,1.0,4.0,2,1,1.0,3.0,2,3.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,95.0,5.0,0.0,15.0,20.0,20.0,45.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,54.545,0.0,45.455,190.597,34.412,9.583,115.768,336.418,32.239,10.825,787.097,11270.0,0.0,4.667,3.75,10,0,4,0
경북,C30391,2,2.0,2.828,2,3,2,1.0,3,2,6,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,3.0,3.0,3.0,2.0,15.0,3.0,1.0,45.0,20.0,32.0,3.0,0.0,22.394,57.529,4.633,7.722,25.0,45.0,0.0,0.0,0.0,30.0,63.314,36.686,0.0,0.0,164.458,37.813,3.157,110.478,292.168,9.223,1.019,111.168,24901.931,10.0,3.5,3.5,9,0,6,0
경남,C30391,2,2.0,2.56,2,4,2,2.0,3,3,6,3,1.0,3.0,2,1.0,4.0,2,1,1.0,1.0,2,2.0,3.0,4.0,3.0,30.0,0.0,1.0,50.0,13.0,32.0,5.0,0.0,21.014,51.449,8.696,18.841,100.0,0.0,0.0,0.0,0.0,0.0,5.838,94.162,0.0,0.0,300.643,24.96,1.88,175.734,704.066,13.233,2.535,281.416,104553.788,12.0,3.667,3.75,0,0,3,0
부산,C30391,2,2.0,6.284,2,3,1,1.0,3,3,5,3,1.0,3.0,2,1.0,3.0,2,3,2.0,1.0,2,3.0,2.0,4.0,3.0,20.0,0.0,1.0,36.0,24.0,40.0,0.0,0.0,27.273,65.455,3.636,3.636,0.0,100.0,0.0,0.0,0.0,0.0,27.885,72.115,0.0,0.0,112.625,47.031,2.49,147.077,312.722,7.788,3.274,354.749,35263.636,0.0,3.0,3.0,1,0,7,0
충남,C30391,2,2.0,32.425,2,4,2,1.0,2,4,6,3,1.0,3.0,2,2.0,4.0,1,2,1.0,1.0,2,1.0,3.0,4.0,3.0,10.0,0.0,1.0,73.0,18.0,9.0,0.0,0.0,20.0,52.0,12.0,16.0,0.0,0.0,100.0,0.0,0.0,0.0,36.91,63.09,0.0,0.0,274.939,26.671,2.036,170.281,638.45,12.997,3.234,275.163,52072.0,15.0,3.5,3.0,5,0,5,0
충남,C30391,2,2.0,6.284,2,4,1,1.0,3,3,6,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,3.0,2.0,3.0,2.0,5.0,0.01,1.0,50.0,18.0,25.0,7.0,0.0,19.767,56.977,5.814,17.442,0.0,40.0,0.0,0.0,50.0,10.0,73.939,26.061,0.0,0.0,271.285,26.933,1.833,81.811,303.751,5.568,4.466,278.507,24293.023,14.0,3.333,3.25,16,1,4,0
인천,C30391,2,2.0,47.47,2,2,1,1.0,4,4,6,3,1.0,1.0,1,2.0,4.0,2,1,1.0,2.0,2,3.0,2.0,4.0,4.0,0.3,0.0,1.0,60.0,20.0,20.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.729,6.542,0.0,46.729,389.258,20.439,0.252,35.967,175.969,0.443,7.3,98.305,13241.667,22.0,2.5,2.5,0,0,2,0
전북,C30391,2,2.0,12.602,2,4,2,1.0,4,2,5,3,1.0,3.0,1,2.0,4.0,2,1,2.0,1.0,2,2.0,3.0,3.0,3.0,10.0,1.0,1.0,60.0,23.33333333333333,13.333333333333334,3.333333333333333,0.0,26.667,56.667,16.667,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,136.646,42.257,1.246,159.242,376.84,4.694,1.591,192.908,57003.333,24.0,3.833,3.75,0,0,3,0
충남,C30391,2,2.0,13.364,2,3,1,1.0,5,3,6,3,1.0,3.0,1,2.0,4.0,2,1,2.0,1.0,2,2.0,3.0,2.0,2.0,15.0,1.0,1.0,34.48275862068966,34.48275862068966,25.86206896551724,5.172413793103448,0.0,22.414,60.345,6.897,10.345,0.0,0.0,100.0,0.0,0.0,0.0,46.043,53.957,0.0,0.0,-539.268,-22.765,-24.516,38.64,-169.735,41.612,-9.963,-87.675,17356.897,27.0,3.5,3.25,1,0,2,0
경북,C30391,2,2.0,20.846,2,2,2,1.0,4,5,6,3,1.0,1.0,1,2.0,4.0,2,1,2.0,1.0,2,1.0,2.0,3.0,3.0,5.0,0.0,1.0,45.0,30.0,25.0,0.0,0.0,27.5,52.5,12.5,7.5,0.0,100.0,0.0,0.0,0.0,0.0,52.083,47.917,0.0,0.0,250.939,28.495,1.739,110.583,388.077,6.748,2.915,176.984,19122.5,33.0,4.333,4.0,4,0,0,0
대구,C30391,2,2.0,20.846,2,3,2,1.0,3,5,6,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,3.0,3.0,2.0,2.0,10.0,0.0,1.0,71.42857142857143,14.285714285714285,14.285714285714285,0.0,0.0,17.143,74.286,2.857,5.714,0.0,30.0,20.0,0.0,0.0,0.0,62.02,37.98,0.0,0.0,458.92,17.892,0.421,119.74,669.249,2.817,1.526,73.729,16291.429,26.0,3.833,3.75,1,0,2,0
충남,C30391,2,1.0,3.605,2,4,1,2.0,2,3,6,3,1.0,1.0,2,2.0,4.0,2,1,1.0,2.0,2,2.0,3.0,4.0,4.0,30.0,0.0,1.0,71.81818181818181,11.818181818181818,15.454545454545451,0.9090909090909092,0.0,15.909,72.727,4.545,6.818,0.0,70.0,0.0,0.0,0.0,30.0,15.81,84.19,0.0,0.0,146.132,40.629,1.412,124.351,306.067,4.323,0.766,70.682,36915.909,12.0,4.667,4.0,0,0,0,0
경기,C30391,2,2.0,13.364,2,4,2,1.0,3,5,6,3,1.0,1.0,2,2.0,3.0,1,1,2.0,2.0,2,2.0,2.0,3.0,3.0,2.0,0.0,1.0,61.76470588235294,20.588235294117645,17.647058823529413,0.0,0.0,20.588,61.765,11.765,5.882,90.0,10.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,196.619,33.713,3.141,134.103,397.773,12.495,4.593,360.163,28370.588,20.0,4.333,4.0,1,0,12,0
경남,C30391,2,3.0,10.5,2,3,1,1.0,4,3,6,3,1.0,3.0,2,1.0,4.0,2,4,1.0,3.0,2,3.0,3.0,2.0,2.0,15.0,0.0,1.0,55.0,15.0,30.0,0.0,0.0,39.394,54.545,6.061,0.0,0.0,99.0,0.0,1.0,0.0,0.0,85.256,14.744,0.0,0.0,162.385,38.112,1.249,42.636,111.87,1.397,6.914,148.509,24018.182,20.0,3.0,3.25,0,1,2,0
경기,C30391,2,3.0,10.5,2,4,1,1.0,1,3,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,1.0,2,3.0,1.0,2.0,2.0,30.0,1.0,1.0,57.0,20.0,20.0,3.0,0.0,15.625,68.75,6.25,6.25,80.0,10.0,0.0,0.0,0.0,10.0,10.446,89.554,0.0,0.0,141.716,41.371,-17.156,32.419,78.361,-13.443,-5.982,-345.652,8306.25,4.0,3.833,2.75,5,0,8,0
인천,C30391,2,3.0,31.313,1,4,2,1.0,2,2,10,1,2.0,3.0,2,2.0,3.0,1,1,1.0,1.0,2,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,42.0,47.0,11.0,0.0,36.842,31.579,0.0,15.789,0.0,0.0,0.0,0.0,0.0,100.0,48.315,51.685,0.0,0.0,197.534,33.61,8.901,93.971,279.596,24.888,9.543,517.391,13126.316,5.0,2.0,2.0,2,0,15,0
대구,C30391,2,3.0,10.5,2,4,1,1.0,3,3,9,3,1.0,1.0,2,2.0,3.0,2,3,2.0,2.0,2,1.0,2.0,4.0,3.0,30.0,0.0,1.0,56.0,4.0,38.0,2.0,0.0,28.889,60.0,4.444,6.667,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,199.246,33.417,0.921,84.079,251.605,2.316,2.174,108.287,20033.333,0.0,4.0,4.0,1,0,10,0
경남,C30391,2,3.0,7.0,2,3,2,1.0,4,3,5,3,1.0,3.0,1,2.0,3.0,2,1,1.0,1.0,2,4.0,2.0,3.0,3.0,10.0,10.0,0.945,69.0,26.0,4.0,1.0,0.0,12.329,72.603,4.11,10.959,42.0,58.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,260.925,27.707,1.043,130.916,472.508,4.927,2.778,181.771,17210.959,20.0,3.5,3.0,0,0,8,0
대구,C30391,2,3.0,4.923,2,4,2,1.0,1,3,6,3,1.0,1.0,1,1.0,4.0,2,1,1.0,2.0,2,4.0,3.0,3.0,2.0,20.0,0.0,1.0,33.0,53.0,11.0,3.0,0.0,13.084,73.832,6.542,6.542,0.0,90.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,731.492,12.027,0.948,122.172,1015.854,9.632,2.242,138.799,39523.364,5.0,1.333,2.0,4,0,0,0
충남,C30391,2,2.0,25.0,2,4,1,1.0,5,3,10,3,1.0,3.0,1,1.0,3.0,2,1,2.0,1.0,2,3.0,2.0,3.0,3.0,45.0,1.0,1.0,78.125,3.125,15.625,3.125,0.0,25.0,68.75,6.25,0.0,0.0,100.0,0.0,0.0,0.0,0.0,37.634,62.366,0.0,0.0,207.856,32.478,2.769,75.479,232.401,6.436,4.66,193.651,21816.667,20.0,3.5,2.5,1,0,6,0
경북,C30391,2,3.0,31.313,2,4,1,1.0,3,4,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,1.0,2,2.0,3.0,2.0,2.0,10.0,0.0,0.958,60.0,20.0,20.0,0.0,0.0,29.167,54.167,12.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.5,42.2,0.0,29.3,628.778,13.722,1.466,141.506,1031.263,15.114,2.971,142.308,20754.167,20.0,2.0,2.0,8,0,14,0
충남,C30391,2,3.0,7.0,2,5,1,1.0,5,3,7,1,1.0,3.0,1,2.0,4.0,2,1,1.0,1.0,2,4.0,2.0,3.0,3.0,5.0,0.0,0.479,61.0,10.0,25.0,4.0,0.0,26.761,60.563,4.225,8.451,0.0,50.0,40.0,0.0,10.0,0.0,0.0,100.0,0.0,0.0,-898.364,-12.526,-33.991,38.797,-309.727,105.28,-17.51,-143.508,15202.817,0.0,3.5,2.5,8,3,6,0
충북,C30391,2,3.0,31.313,1,4,1,1.0,5,3,6,3,1.0,1.0,2,2.0,3.0,2,1,2.0,1.0,2,3.0,3.0,3.0,3.0,20.0,0.0,1.0,88.11881188118812,5.9405940594059405,5.9405940594059405,0.0,0.0,16.667,72.222,5.556,5.556,0.0,70.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,333.3,23.079,2.011,85.961,372.47,7.49,4.946,178.431,20444.444,40.0,3.5,3.0,1,0,3,0
경기,C30391,2,3.0,46.091,4,4,2,1.0,2,3,5,1,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,6.0,3.0,2.0,2.0,50.0,0.0,1.0,0.0,28.71287128712871,28.71287128712871,42.57425742574257,0.0,14.286,0.0,14.286,28.571,0.0,100.0,0.0,0.0,0.0,0.0,28.382,71.618,0.0,0.0,17.528,85.086,2.23,106.272,124.898,2.786,-1.394,-36650.0,30742.857,10.0,3.833,3.0,0,0,1,0
경남,C30391,2,3.0,7.0,2,4,2,1.0,4,3,6,1,1.0,1.0,2,2.0,4.0,2,3,1.0,4.0,2,4.0,3.0,3.0,2.0,28.0,0.0,1.0,70.0,15.0,15.0,0.0,0.0,25.333,68.0,6.667,0.0,0.0,10.0,30.0,0.0,0.0,60.0,0.0,100.0,0.0,0.0,379.602,20.851,8.437,139.569,669.375,56.477,10.288,524.675,15708.0,25.0,1.833,2.0,0,1,10,0
경기,C30391,2,3.0,31.313,2,4,2,1.0,2,3,6,3,1.0,2.0,2,2.0,5.0,1,1,2.0,4.0,2,4.0,3.0,2.0,2.0,1.0,0.0,0.917,42.0,17.0,25.0,8.0,8.0,16.667,16.667,0.0,50.0,70.0,10.0,0.0,0.0,0.0,10.0,9.926,90.074,0.0,0.0,229.369,30.371,-11.347,117.085,385.522,-43.744,-10.3,-431.461,31066.667,10.0,3.667,3.25,22,0,8,0
경기,C30391,2,3.0,10.5,2,3,1,1.0,3,3,5,3,1.0,3.0,1,2.0,5.0,2,1,1.0,1.0,2,4.0,3.0,2.0,1.0,100.0,0.0,1.0,83.0,11.0,3.0,3.0,0.0,33.333,53.333,3.333,6.667,0.0,0.0,0.0,0.0,0.0,0.0,2.36,97.64,0.0,0.0,485.04,17.093,9.663,31.343,183.37,17.72,8.99,85.338,8416.667,11.0,2.833,2.75,20,0,8,0
